col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
5958,2,TypeB,33800,000000000000000011111111000000000000011110000000000000000000000000000000000000000111111100000000000000001111111000000000000000001111110000000000000000000000000000000000,0,0
5959,3,TypeB,33800,000000000000000011111111000000000000011110000000000000000000000000000000000000000111111100000000000000001111111000000000000000001111110000000000000000000000000000000000,0,0
5960,4,TypeB,33800,000000000000000011111111000000000000011110000000000000000000000000000000000000000111111100000000000000001111111000000000000000001111110000000000000000000000000000000000,0,0
5961,5,TypeB,33800,000000000000000011111111000000000000011110000000000000000000000000000000000000000111111100000000000000001111111000000000000000001111110000000000000000000000000000000000,0,0
5962,6,TypeC,26100,000001111000000000000000000000000000000000000000000000000000000000000000011100000000000000001111110000000000000000000000000000001111110000000000000000111110000000000000,1,0
5963,7,TypeC,26100,000001111000000000000000000000000000000000000000000000000000000000000000011100000000000000001111110000000000000000000000000000001111110000000000000000111110000000000000,1,0
5964,8,TypeC,26100,000001111000000000000000000000000000000000000000000000000000000000000000011100000000000000001111110000000000000000000000000000001111110000000000000000111110000000000000,1,0
5965,9,TypeC,26100,000001111000000000000000000000000000000000000000000000000000000000000000011100000000000000001111110000000000000000000000000000001111110000000000000000111110000000000000,1,0
5966,0,TypeA,46700,000000000000000000000000000000000000000000000000000000000111111111000000000000011111111100000000000000001111111100000000000000111111110000000000000000111111111100000000,1,0
5967,1,TypeA,46700,000000000000000000000000000000000000000000000000000000000111111111000000000000011111111100000000000000001111111100000000000000111111110000000000000000111111111100000000,1,0
5968,2,TypeB,28000,000000000000011111000000000000000011111000000000000000000000011111000000000011111110000000000000000000000000001111110000000000000000000000000000000000000000000000000000,1,0
5969,3,TypeB,28000,000000000000011111000000000000000011111000000000000000000000011111000000000011111110000000000000000000000000001111110000000000000000000000000000000000000000000000000000,1,0
5970,4,TypeB,28000,000000000000011111000000000000000011111000000000000000000000011111000000000011111110000000000000000000000000001111110000000000000000000000000000000000000000000000000000,1,0
5971,5,TypeB,28000,000000000000011111000000000000000011111000000000000000000000011111000000000011111110000000000000000000000000001111110000000000000000000000000000000000000000000000000000,1,0
5972,6,TypeC,20200,000000000000000000000000000000000000000000000000001111100000000000000000011111000000000000000000000000011100000000000000000000111000000000000000000000000000011100000000,0,0
5973,7,TypeC,20200,000000000000000000000000000000000000000000000000001111100000000000000000011111000000000000000000000000011100000000000000000000111000000000000000000000000000011100000000,0,0
5974,8,TypeC,20200,000000000000000000000000000000000000000000000000001111100000000000000000011111000000000000000000000000011100000000000000000000111000000000000000000000000000011100000000,0,0
5975,9,TypeC,20200,000000000000000000000000000000000000000000000000001111100000000000000000011111000000000000000000000000011100000000000000000000111000000000000000000000000000011100000000,0,0
5976,2,TypeB,27500,000000000000011110000000000000000011111000000000000000000000000000000000001111111100000000000000000000111100000000000000000000000000011111000000000000000000000000000000,0,0
5977,3,TypeB,27500,000000000000011110000000000000000011111000000000000000000000000000000000001111111100000000000000000000111100000000000000000000000000011111000000000000000000000000000000,0,0
5978,4,TypeB,27500,000000000000011110000000000000000011111000000000000000000000000000000000001111111100000000000000000000111100000000000000000000000000011111000000000000000000000000000000,0,0
5979,5,TypeB,27500,000000000000011110000000000000000011111000000000000000000000000000000000001111111100000000000000000000111100000000000000000000000000011111000000000000000000000000000000,0,0
5980,6,TypeC,17900,000000000000000000000000000000000000000000000000000000000000000000000000001111000000000001111000000000000000000000000001110000000000111000000000011100000000000000000000,0,0
5981,7,TypeC,17900,000000000000000000000000000000000000000000000000000000000000000000000000001111000000000001111000000000000000000000000001110000000000111000000000011100000000000000000000,0,0
5982,8,TypeC,17900,000000000000000000000000000000000000000000000000000000000000000000000000001111000000000001111000000000000000000000000001110000000000111000000000011100000000000000000000,0,0
5983,9,TypeC,17900,000000000000000000000000000000000000000000000000000000000000000000000000001111000000000001111000000000000000000000000001110000000000111000000000011100000000000000000000,0,0
5984,0,TypeA,43300,000000000000011111111000000000000000011111111000000000000000000000000000000000011111111000000000000000000000000000000000000000011111111000000000000000111111110000000000,1,0
