col_id,emp_id,emp_type,cost,schedule_pattern
213,3,TypeC,34400,000111111000000000000000000000000000000000000000000000000011111100000000000000111110000000000000000000011111100000000000000000000000000000000000000000000111111000000000
214,4,TypeC,34400,000111111000000000000000000000000000000000000000000000000011111100000000000000111110000000000000000000011111100000000000000000000000000000000000000000000111111000000000
215,0,TypeA,54300,000000000000000000000000000000001111111110000000000000000000000111111111000000000000011111111110000000000000000011111111110000000000000000000000000000000000011111111110
216,1,TypeB,39400,000000111111110000000000000000001111111000000000000000000000000001111111000000000000000011111110000000000000000000000000000000000000000000000000001111111100000000000000
217,2,TypeB,39400,000000111111110000000000000000001111111000000000000000000000000001111111000000000000000011111110000000000000000000000000000000000000000000000000001111111100000000000000
218,3,TypeC,29800,000000001111110000000000111100000000000000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000000000000000000000000000111110000000000
219,4,TypeC,29800,000000001111110000000000111100000000000000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000000000000000000000000000111110000000000
220,0,TypeA,50900,000000000000011111111100000000000000000000000000000000000000011111111100000000000000000000000000000000011111111110000000000000001111111110000000000000000000011111111110
221,1,TypeB,39200,000000000000011111110000000000000000000000000000000000000000000111111100000000000000000011111110000000000000000000000000000000000000111111110000000000000111111000000000
222,2,TypeB,39200,000000000000011111110000000000000000000000000000000000000000000111111100000000000000000011111110000000000000000000000000000000000000111111110000000000000111111000000000
223,3,TypeC,34600,000000000001111110000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000111110000000000000000000001111110000000000000111111000000000
224,4,TypeC,34600,000000000001111110000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000111110000000000000000000001111110000000000000111111000000000
225,0,TypeA,51000,000000001111111110000000000000001111111110000000000000111111111100000000000000000000011111111110000000000000000000000000000000000011111111110000000000000000000000000000
226,1,TypeB,43800,000000000000011111110000000000000000000000000000000000111111110000000000000000111111110000000000000000000000000000000000000000000000111111110000000000000000111111110000
227,2,TypeB,43800,000000000000011111110000000000000000000000000000000000111111110000000000000000111111110000000000000000000000000000000000000000000000111111110000000000000000111111110000
228,3,TypeC,31700,000000001111110000000000000000000000000000000000000000000000000000000111000000000000111110000000000000000000000000000000000000000000001111110000000000000111111000000000
229,4,TypeC,31700,000000001111110000000000000000000000000000000000000000000000000000000111000000000000111110000000000000000000000000000000000000000000001111110000000000000111111000000000
230,0,TypeA,57400,000000000000011111111100000000000000000000000000111111111100000000000000000000000000011111111110000000000000000011111111110000000000000000000000000011111111110000000000
231,1,TypeB,39200,000000000000000000000111111100000000000000000000000000000111111100000000000000000000000011111110000000000000000000000000000000000011111110000000000000011111110000000000
232,2,TypeB,39200,000000000000000000000111111100000000000000000000000000000111111100000000000000000000000011111110000000000000000000000000000000000011111110000000000000011111110000000000
233,3,TypeC,28000,000111111000000000000000000000000000000000000000111000000000000000000000000000000000011110000000000000000001111110000000000000000000000000000000001111110000000000000000
234,4,TypeC,28000,000111111000000000000000000000000000000000000000111000000000000000000000000000000000011110000000000000000001111110000000000000000000000000000000001111110000000000000000
235,0,TypeA,52800,000000001111111110000000000000000000000011111111110000000000000111111111000000000000000000000000000000011111111110000000000000000011111111110000000000000000000000000000
236,1,TypeB,43800,000000111111110000000000000000000000000000000000000000000111111100000000000000111111110000000000000000000000000000000000000000000000111111110000000000011111111000000000
237,2,TypeB,43800,000000111111110000000000000000000000000000000000000000000111111100000000000000111111110000000000000000000000000000000000000000000000111111110000000000011111111000000000
238,3,TypeC,34300,000000001111110000000000000000000000001111110000000000111110000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000111111000000000
239,4,TypeC,34300,000000001111110000000000000000000000001111110000000000111110000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000111111000000000
240,0,TypeA,51300,000000011111111110000000000000001111111110000000000000111111111100000000000000111111111000000000000000011111111110000000000000000000000000000000000000000000000000000000
241,1,TypeB,40500,000000000000011111110000000000001111111000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000011111110000000001111111100000000000000
