Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
205   | 664,943.61      | 0          | 20        
206   | 664,943.61      | 0          | 20        
207   | 664,938.89      | 0          | 20        
208   | 664,938.89      | 0          | 20        
209   | 664,921.20      | 0          | 20        
210   | 664,872.13      | 0          | 20        
211   | 664,848.45      | 0          | 20        
212   | 664,841.05      | 0          | 20        
213   | 664,811.22      | 0          | 20        
214   | 664,805.72      | 0          | 20        
215   | 664,795.80      | 0          | 20        
216   | 664,777.32      | 0          | 20        
217   | 664,694.84      | 0          | 20        
218   | 664,671.52      | 0          | 20        
219   | 664,659.98      | 0          | 20        
220   | 664,648.80      | 0          | 20        
221   | 664,629.51      | 0          | 20        
222   | 664,586.08      | 0          | 20        
223   | 664,586.08      | 0          | 20        
224   | 664,562.93      | 0          | 20        
225   | 664,554.88      | 0          | 20        
226   | 664,554.88      | 0          | 20        
227   | 664,529.65      | 0          | 20        
228   | 664,504.48      | 0          | 20        
229   | 664,500.23      | 0          | 20        
230   | 664,500.23      | 0          | 20        
231   | 664,487.73      | 0          | 20        
232   | 664,480.39      | 0          | 20        
233   | 664,477.81      | 0          | 20        
234   | 664,476.11      | 0          | 20        
235   | 664,473.68      | 0          | 20        
236   | 664,450.17      | 0          | 20        
237   | 664,440.84      | 0          | 20        
238   | 664,439.04      | 0          | 20        
239   | 664,420.79      | 0          | 20        
240   | 664,409.57      | 0          | 20        
241   | 664,408.28      | 0          | 20        
242   | 664,407.69      | 0          | 20        
243   | 664,407.69      | 0          | 20        
244   | 664,406.58      | 0          | 20        
245   | 664,394.37      | 0          | 20        
246   | 664,386.93      | 0          | 20        
247   | 664,375.50      | 0          | 20        
248   | 664,364.60      | 0          | 20        
249   | 664,364.60      | 0          | 16        
