col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
1305,0,TypeA,49000,000000000000011111111100000000000000011111111110000000000001111111100000000000001111111110000000000000000000000000000000000000000000000000000000000000011111111110000000,1,0,793992.682228269
1306,1,TypeB,38000,000000011111110000000000000000111111110000000000000000011111110000000000001111111100000000000000000000000111111110000000000000000000000000000000000000000000000000000000,1,0,1721937.906343978
1307,2,TypeB,38000,000000011111110000000000000000111111110000000000000000011111110000000000001111111100000000000000000000000111111110000000000000000000000000000000000000000000000000000000,1,0,1721937.906343978
1308,3,TypeC,30800,000000000000000000000000000000000000000000000000000000000000011111100000000000001111110000000000000111110000000000000000000000000001111110000000000000000000000011100000,1,0,1811708.1626807963
1309,4,TypeC,30800,000000000000000000000000000000000000000000000000000000000000011111100000000000001111110000000000000111110000000000000000000000000001111110000000000000000000000011100000,1,0,1811708.1626807963
1310,0,TypeA,50300,000000011111111100000000000000000000000000000000000000011111111110000000000000001111111110000000000000000000000000000000000000000000011111111100000000000000111111111100,1,0,2614219.332665043
1311,1,TypeB,38500,000000000000000000000000000000111111110000000000000000011111111000000000001111111100000000000000000000000000000011111111000000000000000000000000000000000000111110000000,1,0,1577866.103393957
1312,2,TypeB,38500,000000000000000000000000000000111111110000000000000000011111111000000000001111111100000000000000000000000000000011111111000000000000000000000000000000000000111110000000,1,0,1577866.103393957
1313,3,TypeC,33600,000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000000111111000000000000000000000001111110000000000000000000111110000000,1,0,775372.2898467695
1314,4,TypeC,33600,000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000000111111000000000000000000000001111110000000000000000000111110000000,1,0,775372.2898467695
1315,0,TypeA,49300,000000011111111100000000000000000000011111111110000000000001111111100000000000111111111000000000000000000000000000000000000000000000000000000000000000011111111110000000,1,0,1466849.792352857
1316,1,TypeB,37500,000000011111110000000000000000111111110000000000000000011111111000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000111110000000,1,0,2612370.6573106106
1317,2,TypeB,37500,000000011111110000000000000000111111110000000000000000011111111000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000111110000000,1,0,2612370.6573106106
1318,3,TypeC,31700,000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000111110000000000000000000000000001111110000000000000000000111110000000,1,0,1773472.2898467686
1319,4,TypeC,31700,000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000111110000000000000000000000000001111110000000000000000000111110000000,1,0,1773472.2898467686
1320,0,TypeA,49800,000000011111111100000000000000000000011111111110000000000001111111100000000000001111111110000000000000000000000000000000000000000000000000000001111111110000000000000000,1,0,2692939.3956752103
1321,1,TypeB,40100,000000000000000000000000000000111111110000000000000000011111110000000000001111111100000000000000000000000000000011111111000000000000000000000000000001111111000000000000,1,0,715568.838608047
1322,2,TypeB,40100,000000000000000000000000000000111111110000000000000000011111110000000000001111111100000000000000000000000000000011111111000000000000000000000000000001111111000000000000,1,0,715568.838608047
1323,3,TypeC,31200,000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000000000000000000000001111100000000000000111111000000000001111110000000,1,0,985649.8066733489
1324,4,TypeC,31200,000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000000000000000000000001111100000000000000111111000000000001111110000000,1,0,985649.8066733489
1325,0,TypeA,49000,000000011111111100000000000000111111110000000000000000011111111110000000000000001111111110000000000000000000000000000000000000000000000000000000000000011111111110000000,1,0,2447158.456250893
1326,1,TypeB,38100,000000000000000111111110000000000000000000000000000000011111110000000000001111111100000000000000000000000001111110000000000000000000000000000000000001111111000000000000,1,0,2068025.3329514544
1327,2,TypeB,38100,000000000000000111111110000000000000000000000000000000011111110000000000001111111100000000000000000000000001111110000000000000000000000000000000000001111111000000000000,1,0,2068025.3329514544
1328,3,TypeC,27700,000000000000011100000000000000000000000000000000000000000001111110000000000000000000011110000000000000000001111110000000000000000000000000000000000001110000000000000000,1,0,3024157.754546758
1329,4,TypeC,27700,000000000000011100000000000000000000000000000000000000000001111110000000000000000000011110000000000000000001111110000000000000000000000000000000000001110000000000000000,1,0,3024157.754546758
1330,0,TypeA,48400,000000011111111100000000000000111111110000000000000000000111111111100000000000001111111110000000000000000000000000000000000000000000000000000000000000011111111110000000,1,0,2446558.456250893
1331,1,TypeB,36100,000000000000000000000000000000111111110000000000000000000111111000000000001111111000000000000000000000000001111110000000000000000000000000000000000001111111000000000000,1,0,2703077.889159388
1332,2,TypeB,36100,000000000000000000000000000000111111110000000000000000000111111000000000001111111000000000000000000000000001111110000000000000000000000000000000000001111111000000000000,1,0,2703077.889159388
1333,3,TypeC,27400,000000000000000111000000000000000000000000000000000000000111111000000000000000000000011110000000000000000001111110000000000000000000000000000000000001110000000000000000,1,0,3386805.1983388243
1334,4,TypeC,27400,000000000000000111000000000000000000000000000000000000000111111000000000000000000000011110000000000000000001111110000000000000000000000000000000000001110000000000000000,1,0,3386805.1983388243
1335,0,TypeA,50900,000000000000000111111111100000000000011111111110000000000000000000000000000000001111111110000000000000000111111110000000000000000000000000000000000000011111111110000000,1,0,277859.83101818897
1336,1,TypeB,40100,000000000000000111111100000000000000000000000000000000011111111000000000001111111100000000000000000000000000000011111111000000000000000000000000000001111111000000000000,1,0,78516.28240011632
1337,2,TypeB,40100,000000000000000111111100000000000000000000000000000000011111111000000000001111111100000000000000000000000000000011111111000000000000000000000000000001111111000000000000,1,0,78516.28240011632
1338,3,TypeC,27400,000000000000000111000000000000000000000000000000000000000000000000000000000000000000011110000000000000000001111110000000000000000001111110000000000001110000000000000000,1,0,3062502.319919804
1339,4,TypeC,27400,000000000000000111000000000000000000000000000000000000000000000000000000000000000000011110000000000000000001111110000000000000000001111110000000000001110000000000000000,1,0,3062502.319919804
1340,0,TypeA,48700,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000111111110000000000000000000000000000000000000011111111110000000,1,0,2037749.09064872
1341,1,TypeB,38100,000000000000000000000000000000111111110000000000000000011111111000000000001111111000000000000000000000000001111110000000000000000000000000000000000001111111000000000000,1,0,2705077.889159388
1342,2,TypeB,38100,000000000000000000000000000000111111110000000000000000011111111000000000001111111000000000000000000000000001111110000000000000000000000000000000000001111111000000000000,1,0,2705077.889159388
1343,3,TypeC,27700,000000000000011100000000000000000000000000000000000000000000000000000000000000000000011110000000000000000001111110000000000000000001111110000000000001110000000000000000,1,0,2699854.8761277366
1344,4,TypeC,27700,000000000000011100000000000000000000000000000000000000000000000000000000000000000000011110000000000000000001111110000000000000000001111110000000000001110000000000000000,1,0,2699854.8761277366
1345,0,TypeA,49900,000000011111111100000000000000000000011111111110000000000001111111100000000000000000000000000000000000000000000000000000000000111111111000000000000001111111111000000000,1,0,1150393.326650435
1346,1,TypeB,40100,000000011111110000000000000000111111110000000000000000011111111000000000001111111100000000000000000000000000000000000000000000000000000000000000000001111111000000000000,1,0,1751073.3925247043
1347,2,TypeB,40100,000000011111110000000000000000111111110000000000000000011111111000000000001111111100000000000000000000000000000000000000000000000000000000000000000001111111000000000000,1,0,1751073.3925247043
1348,3,TypeC,27800,000000000000000000000000000000000000000000000000000000000000000000000000111000000000011110000000000111100000000000000000000000000001111110000000000000000001111110000000,1,0,3697001.288844334
1349,4,TypeC,27800,000000000000000000000000000000000000000000000000000000000000000000000000111000000000011110000000000111100000000000000000000000000001111110000000000000000001111110000000,1,0,3697001.288844334
1350,0,TypeA,46700,000000011111111100000000000000000000011111111110000000000001111111100000000000000000000000000000000000000000000000000000000000000000011111111100000000000111111110000000,1,0,2479992.066447085
1351,1,TypeB,42200,000000000000000000000000000000111111110000000000000000011111110000000000001111111100000000000000000000000000000000000001111111100000000000000000000001111111000000000000,1,0,1430796.176428467
1352,2,TypeB,42200,000000000000000000000000000000111111110000000000000000011111110000000000001111111100000000000000000000000000000000000001111111100000000000000000000001111111000000000000,1,0,1430796.176428467
1353,3,TypeC,32000,000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000111100000000000000000000000000001111110000000000000000001111110000000,1,0,2369029.3426893875
1354,4,TypeC,32000,000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000111100000000000000000000000000001111110000000000000000001111110000000,1,0,2369029.3426893875
1355,0,TypeA,51900,000000011111111100000000000000000000011111111110000000000011111111100000000000000000000000000000000000000000000000000000000000111111111100000000000001111111111000000000,1,0,1152393.326650435
1356,1,TypeB,39000,000000000111111100000000000000111111110000000000000000011111111000000000001111111100000000000000000000111111110000000000000000000000000000000000000000000000000000000000,1,0,1677958.2414435074
1357,2,TypeB,39000,000000000111111100000000000000111111110000000000000000011111111000000000001111111100000000000000000000111111110000000000000000000000000000000000000000000000000000000000,1,0,1677958.2414435074
1358,3,TypeC,29000,000000000000000000000000000000000000000000000000000000000011111000000000001111100000000000000000000000000000011110000000000000000000000000111111000000000000000011111100,1,0,2791623.614492342
1359,4,TypeC,29000,000000000000000000000000000000000000000000000000000000000011111000000000001111100000000000000000000000000000011110000000000000000000000000111111000000000000000011111100,1,0,2791623.614492342
1360,0,TypeA,47500,000000011111111100000000000000000000000000000000000000000001111111100000000000001111111110000000000000000000000000000001111111100000000000000000000001111111110000000000,1,0,2872710.0959472973
1361,1,TypeB,43500,000000000000000111111100000000000000000000000000000000000001111111100000000000111111110000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,976536.9755119551
1362,2,TypeB,43500,000000000000000111111100000000000000000000000000000000000001111111100000000000111111110000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,976536.9755119551
1363,3,TypeC,26700,000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000111110000000000000011100000000001111110000000000001111110000000000000,1,0,1995356.2365745362
1364,4,TypeC,26700,000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000111110000000000000011100000000001111110000000000001111110000000000000,1,0,1995356.2365745362
1365,0,TypeA,47900,000000011111111100000000000000000000000000000000000000000001111111100000000000001111111110000000000000000000000000000001111111100000000000000000000000011111111110000000,1,0,3159185.794071313
1366,1,TypeB,43500,000000011111110000000000000000111111110000000000000000000000000000000000001111111100000000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,1523495.8756981194
1367,2,TypeB,43500,000000011111110000000000000000111111110000000000000000000000000000000000001111111100000000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,1523495.8756981194
1368,3,TypeC,28800,000000000000000000000111100000000000000000000000000000000000000000000000000000000000011110000000000000000000011110000000000000000001111110000000000001111110000000000000,1,0,376388.58656737674
1369,4,TypeC,28800,000000000000000000000111100000000000000000000000000000000000000000000000000000000000011110000000000000000000011110000000000000000001111110000000000001111110000000000000,1,0,376388.58656737674
1370,0,TypeA,48300,000000000000000000000000000000000000000000000000000000000001111111100000000000001111111110000000000000011111111110000000000000000000000011111111000000000000111111111100,1,0,2898021.4377774578
1371,1,TypeB,44500,000000000000000000000000000000000000000000000000000000000001111111100000000000111111110000000000000000111111110000000001111111100000000011111111000000000000000000000000,1,0,1561118.9173707552
1372,2,TypeB,44500,000000000000000000000000000000000000000000000000000000000001111111100000000000111111110000000000000000111111110000000001111111100000000011111111000000000000000000000000,1,0,1561118.9173707552
1373,3,TypeC,21200,000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000111110000000000000111000000000000000000000111000000000000000011111100,1,0,2390442.5605040854
1374,4,TypeC,21200,000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000111110000000000000111000000000000000000000111000000000000000011111100,1,0,2390442.5605040854
1375,0,TypeA,49200,000000011111111100000000000000111111110000000000000000000000000000000000000000001111111110000000000000000000001111111111000000000000011111111100000000000000000000000000,1,0,2349356.494343402
1376,1,TypeB,41100,000000000000000000000000000000111111110000000000000000000001111111100000000000111111110000000000000000000000000011111111000000000000000000000000000001111111000000000000,1,0,422157.2962909937
1377,2,TypeB,41100,000000000000000000000000000000111111110000000000000000000001111111100000000000111111110000000000000000000000000011111111000000000000000000000000000001111111000000000000,1,0,422157.2962909937
1378,3,TypeC,30800,111110000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000111110000000000000000000000000001111110000000000000000001111110000000,1,0,2156317.8576543014
1379,4,TypeC,30800,111110000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000111110000000000000000000000000001111110000000000000000001111110000000,1,1,2156317.8576543014
1380,0,TypeA,44900,000000011111111100000000000000111111110000000000000000000001111111100000000000111111110000000000000000000000000000000000000000000000000011111111000000000000000000000000,1,0,4234306.601747097
1381,1,TypeB,38800,000000000000000000000000000000111111110000000000000000011111110000000000000000111111110000000000000000111111110000000000000000000001111110000000000000000000000000000000,1,0,1443549.0190462545
1382,2,TypeB,38800,000000000000000000000000000000111111110000000000000000011111110000000000000000111111110000000000000000111111110000000000000000000001111110000000000000000000000000000000,1,0,1443549.0190462545
1383,3,TypeC,22500,000011111100000000000000000000111000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000111000000000000000011111100,1,0,2862150.4654160123
1384,4,TypeC,22500,000011111100000000000000000000111000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000111000000000000000011111100,1,0,2862150.4654160123
1385,0,TypeA,49100,000000011111111100000000000000111111110000000000000000011111111100000000000000001111111110000000000000000000000000000000000000000000000000000111111111000000000000000000,1,0,4223024.702849777
1386,1,TypeB,39800,000000000000000000000000000000111111110000000000000000011111111000000000000000111111110000000000000000111111110000000000000000000001111110000000000000000000000000000000,1,0,1444549.0190462545
1387,2,TypeB,39800,000000000000000000000000000000111111110000000000000000011111111000000000000000111111110000000000000000111111110000000000000000000001111110000000000000000000000000000000,1,0,1444549.0190462545
1388,3,TypeC,32800,000000000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000111110000000000000000000000000001111110000000000000000000000011111100,1,0,792279.4644135758
1389,4,TypeC,32800,000000000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000111110000000000000000000000000001111110000000000000000000000011111100,1,0,792279.4644135758
1390,0,TypeA,48000,000000011111111100000000000000000000000000000000000000000111111111100000000000001111111110000000000000000000000000000000000000111111111000000000000001111111100000000000,1,0,2750610.75468996
1391,1,TypeB,41400,000000000111111100000000000000111111110000000000000000000001111111100000000000000000000000000000000000000000000011111111000000000000000011111111000000000000000000000000,1,0,828497.2361449227
1392,2,TypeB,41400,000000000111111100000000000000111111110000000000000000000001111111100000000000000000000000000000000000000000000011111111000000000000000011111111000000000000000000000000,1,0,828497.2361449227
1393,3,TypeC,25800,000011111100000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000011110000000000000000000000000000111000000000000000011111100,1,0,2151371.0582844075
1394,4,TypeC,25800,000011111100000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000011110000000000000000000000000000111000000000000000011111100,1,0,2151371.0582844075
1395,0,TypeA,50300,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000000000000000000000000000001111111110000000000000000111111111100,1,0,1936157.697264785
1396,1,TypeB,42500,000000000000000000000000111111100000000000000000000000011111111000000000000000001111111000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,2312128.5407417975
1397,2,TypeB,42500,000000000000000000000000111111100000000000000000000000011111111000000000000000001111111000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,2312128.5407417975
1398,3,TypeC,30600,000000000000000000000000000000000000000001111110000000000000000000000000000000001111110000000000000000000000000000000011100000000001111110000000000000000000000011111100,1,0,1706098.2815408837
1399,4,TypeC,30600,000000000000000000000000000000000000000001111110000000000000000000000000000000001111110000000000000000000000000000000011100000000001111110000000000000000000000011111100,1,0,1706098.2815408837
1400,0,TypeA,47100,000000011111111100000000000000000000000000000000000000000111111111000000000000001111111110000000000000111111111000000000000000000001111111110000000000000000000000000000,1,0,3182874.48088214
1401,1,TypeB,43500,000000000000000000000000000000111111110000000000000000011111111000000000001111111000000000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,1908001.0740369428
1402,2,TypeB,43500,000000000000000000000000000000111111110000000000000000011111111000000000001111111000000000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,1908001.0740369428
1403,3,TypeC,37500,000000000000000000000000000000000000000000000000000000000111111000000000000000000001111110000000000000000001111110000000000000000001111110000000000000000000000011111100,1,0,0.0
1404,4,TypeC,37500,000000000000000000000000000000000000000000000000000000000111111000000000000000000001111110000000000000000001111110000000000000000001111110000000000000000000000011111100,1,0,0.0
1405,0,TypeA,48400,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000000000000000000000000000011111111110000000000000111111110000000,1,0,2277460.2176714856
1406,1,TypeB,39500,000000000000000000000000000000000000000000000000000000011111111000000000000000000000011110000000000000000111111110000000000000111111110000000001111111000000000000000000,1,0,2478947.1717027035
1407,2,TypeB,39500,000000000000000000000000000000000000000000000000000000011111111000000000000000000000011110000000000000000111111110000000000000111111110000000001111111000000000000000000,1,0,2478947.1717027035
1408,3,TypeC,26500,000000000000000000000000000011100000000001111110000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000111111000000000000000011111100,1,0,2576865.7167406585
1409,4,TypeC,26500,000000000000000000000000000011100000000001111110000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000111111000000000000000011111100,1,0,2576865.7167406585
1410,0,TypeA,47000,000000011111111100000000000000000000000000000000000000000111111111000000000000001111111110000000000000000000000000000000000000111111110000000000000001111111110000000000,1,0,1870910.0959472973
1411,1,TypeB,36400,000000000000000000000000000000111111110000000000000000000001111111000000000000000000011110000000000000011111110000000000000000000000000011111111000000000000000000000000,1,0,3133103.121867392
1412,2,TypeB,36400,000000000000000000000000000000111111110000000000000000000001111111000000000000000000011110000000000000011111110000000000000000000000000011111111000000000000000000000000,1,0,3133103.121867392
1413,3,TypeC,24500,000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000111110000000000000001110000000000000000011111000000000000000011111100,1,0,3296030.416726336
1414,4,TypeC,24500,000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000111110000000000000001110000000000000000011111000000000000000011111100,1,0,3296030.416726336
1415,0,TypeA,48200,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000000000000000000000000111111110000000000000001111111100000000000,1,0,2471491.6797937844
1416,1,TypeB,41200,000000000000000000000000000000111111110000000000000000000001111111000000000000000000000000000000000000000111111110000000000000111111110000000000000000111111000000000000,1,0,1020224.1729915496
1417,2,TypeB,41200,000000000000000000000000000000111111110000000000000000000001111111000000000000000000000000000000000000000111111110000000000000111111110000000000000000111111000000000000,1,0,1020224.1729915496
1418,3,TypeC,31100,000000000001111100000000000000000000000000000000000000000000000000000000000000001111110000000000000111110000000000000000000000000000011110000000000000111111000000000000,1,0,2473196.9497350715
1419,4,TypeC,31100,000000000001111100000000000000000000000000000000000000000000000000000000000000001111110000000000000111110000000000000000000000000000011110000000000000111111000000000000,1,0,2473196.9497350715
1420,0,TypeA,49200,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000000000000000000000000111111110000000000000001111111110000000000,1,0,1472491.6797937844
1421,1,TypeB,42500,000000000000000000000000000000111111110000000000000000000001111111000000000000001111111000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,2011170.585708145
1422,2,TypeB,42500,000000000000000000000000000000111111110000000000000000000001111111000000000000001111111000000000000000000000000000000001111111100000000011111111000000000000000000000000,1,0,2011170.585708145
1423,3,TypeC,30800,000000000001111100000000000000000000000000000000000000000000000000000000000000001111110000000000000111110000000000000000000000000000011110000000000001111110000000000000,1,0,2669141.6296720617
1424,4,TypeC,30800,000000000001111100000000000000000000000000000000000000000000000000000000000000001111110000000000000111110000000000000000000000000000011110000000000001111110000000000000,1,0,2669141.6296720617
1425,0,TypeA,48000,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000111111110000000000000000000011111111100000000000000000000000000,1,0,3105578.9488758408
1426,1,TypeB,39400,000000011111110000000000111111100000000000000000000000000001111111000000000000000000000000000000000000000111111110000000000000111111110000000000000000000000000000000000,1,0,1336342.145209793
1427,2,TypeB,39400,000000011111110000000000111111100000000000000000000000000001111111000000000000000000000000000000000000000111111110000000000000111111110000000000000000000000000000000000,1,0,1336342.145209793
1428,3,TypeC,33700,000000000000000000000000000000000000000000000000000000000000011111000000000000000001111110000000000111110000000000000000000000000001111110000000000000111111000000000000,1,0,16944.536732062697
1429,4,TypeC,33700,000000000000000000000000000000000000000000000000000000000000011111000000000000000001111110000000000111110000000000000000000000000001111110000000000000111111000000000000,1,0,16944.536732062697
1430,0,TypeA,47800,000000011111111100000000000000000000000000000000000000000111111111100000000000001111111110000000000000000000000000000000000000111111111000000000000000000111111111000000,1,0,1397818.4161535148
1431,1,TypeB,40400,000000011111110000000000000000111111110000000000000000000001111111100000000000000000000000000000000111111100000000000000000000000000000011111111000000000000000000000000,1,0,3035995.5033653146
1432,2,TypeB,40400,000000011111110000000000000000111111110000000000000000000001111111100000000000000000000000000000000111111100000000000000000000000000000011111111000000000000000000000000,1,0,3035995.5033653146
1433,3,TypeC,32400,000000000000000000000000000000000000000000000000000000000000011111100000000000000001111110000000000000111100000000000000000000000001111110000000000001111100000000000000,1,0,446923.3567234706
1434,4,TypeC,32400,000000000000000000000000000000000000000000000000000000000000011111100000000000000001111110000000000000111100000000000000000000000001111110000000000001111100000000000000,1,0,446923.3567234706
1435,0,TypeA,49000,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000000000000000000000000111111111000000000000000000111111111000000,1,0,998400.0
1436,1,TypeB,38100,000000000000000000000000000000111111110000000000000000000001111111100000000000000001111110000000000111111100000000000000000000000000000000000001111111000000000000000000,1,0,3088078.5622225404
1437,2,TypeB,38100,000000000000000000000000000000111111110000000000000000000001111111100000000000000001111110000000000111111100000000000000000000000000000000000001111111000000000000000000,1,0,3088078.5622225404
1438,3,TypeC,29300,000000000000000000000000000000000000000000000000000000000000011111100000000000000001111110000000000111110000000000000000000000000000000000111111000000000000000011100000,1,0,2113082.342832596
1439,4,TypeC,29300,000000000000000000000000000000000000000000000000000000000000011111100000000000000001111110000000000111110000000000000000000000000000000000111111000000000000000011100000,1,0,2113082.342832596
1440,0,TypeA,47200,000000011111111100000000000000000000011111111110000000000000000000000000000000000111111110000000000000111111110000000000000000000000000011111111000000000000000000000000,1,0,3181098.6252327077
1441,1,TypeB,41400,111111110000000000000000000000111111110000000000000000000000000000000000000000000111111110000000000111111100000000000000000000000000000011111111000000000000000000000000,1,0,2868388.9589001853
1442,2,TypeB,41400,111111110000000000000000000000111111110000000000000000000000000000000000000000000111111110000000000111111100000000000000000000000000000011111111000000000000000000000000,1,0,2868388.9589001853
1443,3,TypeC,26900,000000000000000111000000000000000000000000000000000000000000000000000000000000000001111110000000000000111100000000000000000000000000000000111111000000000000011110000000,1,0,2721272.6192181017
1444,4,TypeC,26900,000000000000000111000000000000000000000000000000000000000000000000000000000000000001111110000000000000111100000000000000000000000000000000111111000000000000011110000000,1,0,2721272.6192181017
1445,0,TypeA,48000,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000000000000000000000000111111111000000000000000000111111110000000,1,0,1782610.7833309453
1446,1,TypeB,41400,111111110000000000000000000000111111110000000000000000000001111111100000000000000000000000000000000111111100000000000000000000111111110000000000000000000000000000000000,1,0,2001826.0489760824
1447,2,TypeB,41400,111111110000000000000000000000111111110000000000000000000001111111100000000000000000000000000000000111111100000000000000000000111111110000000000000000000000000000000000,1,0,2001826.0489760824
1448,3,TypeC,26600,000000000000011100000000000000000000000000000000000000000000000000000000000000000001111110000000000111110000000000000000000000000000000000111111000000000000001110000000,1,0,3358025.175426036
1449,4,TypeC,26600,000000000000011100000000000000000000000000000000000000000000000000000000000000000001111110000000000111110000000000000000000000000000000000111111000000000000001110000000,1,0,3358025.175426036
1450,0,TypeA,48300,000000011111111100000000000000111111111000000000000000000000000000000000000000001111111110000000000000011111111110000000000000111111110000000000000000000000000000000000,1,0,2633663.1247314867
1451,1,TypeB,44500,000000000000000000000000000000111111110000000000000000000001111111100000000000000000000000000000000000111111110000000001111111100000000011111111000000000000000000000000,1,0,1455749.4056995548
1452,2,TypeB,44500,000000000000000000000000000000111111110000000000000000000001111111100000000000000000000000000000000000111111110000000001111111100000000011111111000000000000000000000000,1,0,1455749.4056995548
1453,3,TypeC,31100,000000000000000000000000000000000000011100000000000000000000000000000000000000000001111110000000000111110000000000000000000000000001111110000000000001111110000000000000,1,0,9.313225746154785e-10
1454,4,TypeC,31100,000000000000000000000000000000000000011100000000000000000000000000000000000000000001111110000000000111110000000000000000000000000001111110000000000001111110000000000000,1,0,9.313225746154785e-10
1455,0,TypeA,48700,000000011111111100000000000000000000011111111110000000000000000000000000000000000000000000000000000000011111111110000000000000000001111111110000000000000111111110000000,1,0,984546.4127165955
1456,1,TypeB,39400,000000000000000000000000000000111111110000000000000000000001111111000000000111111000000000000000000000000111111110000000000000000000000000000001111111100000000000000000,1,0,1612404.238865817
1457,2,TypeB,39400,000000000000000000000000000000111111110000000000000000000001111111000000000111111000000000000000000000000111111110000000000000000000000000000001111111100000000000000000,1,0,1612404.238865817
1458,3,TypeC,30300,000000000001111100000000000000000000000001111110000000000000000000000000000111111000000000000000000000000000000000000000000000000000011110000000000001111110000000000000,1,0,1812344.0068738386
1459,4,TypeC,30300,000000000001111100000000000000000000000001111110000000000000000000000000000111111000000000000000000000000000000000000000000000000000011110000000000001111110000000000000,1,0,1812344.0068738386
1460,0,TypeA,48100,000000011111111100000000000000111111111000000000000000000111111111100000000000001111111110000000000000000000000000000000000000000001111111110000000000000000000000000000,1,0,3237345.0952312723
1461,1,TypeB,40400,000000000000000000000000000000111111110000000000000000000001111111100000000000000001111110000000000000000111111110000000000000111111110000000000000000000000000000000000,1,0,1504830.2019189447
1462,2,TypeB,40400,000000000000000000000000000000111111110000000000000000000001111111100000000000000001111110000000000000000111111110000000000000111111110000000000000000000000000000000000,1,0,1504830.2019189447
1463,3,TypeC,27800,000000000000000000000000000000111000000000000000000000000000000000000000000111111000000000000000000000000111110000000000000000000000000000111111000000000000000011111100,1,0,2364754.2317055743
1464,4,TypeC,27800,000000000000000000000000000000111000000000000000000000000000000000000000000111111000000000000000000000000111110000000000000000000000000000111111000000000000000011111100,1,0,2364754.2317055743
1465,0,TypeA,49600,000000011111111100000000000000000000011111111110000000000000000000000000000000001111111110000000000000000000000000000000000000111111110000000000000000011111111110000000,1,0,1758967.3779177982
1466,1,TypeB,42500,000000000000000111111100000000000000000000000000000000000001111111100000000000000000000000000000000000111111110000000000000000111111110000000001111111000000000000000000,1,0,401333.896606043
1467,2,TypeB,42500,000000000000000111111100000000000000000000000000000000000001111111100000000000000000000000000000000000111111110000000000000000111111110000000001111111000000000000000000,1,0,401333.896606043
1468,3,TypeC,33200,000000000000000000000000000000000000000001111110000000000000000000000000000000000001111110000000000111110000000000000000000000000001111110000000000001111110000000000000,1,0,602650.264929113
1469,4,TypeC,33200,000000000000000000000000000000000000000001111110000000000000000000000000000000000001111110000000000111110000000000000000000000000001111110000000000001111110000000000000,1,0,602650.264929113
1470,0,TypeA,46500,000000011111111100000000000000000000000000000000000000000111111111100000000000000000000000000000000000000111111110000000000000111111111100000000000000000011111111000000,1,0,1884076.901045395
1471,1,TypeB,34500,111111110000000000000000000000000000000000000000000000011111111000000000000000111111110000000000000000000000011110000000000000000000000000000000000000000000111110000000,1,0,3053920.8076757845
1472,2,TypeB,34500,111111110000000000000000000000000000000000000000000000011111111000000000000000111111110000000000000000000000011110000000000000000000000000000000000000000000111110000000,1,0,3053920.8076757845
1473,3,TypeC,28500,111110000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000011110000000000000000000000000111111000000000000000011111100,1,0,1618932.1638264386
