col_id,emp_id,emp_type,cost,schedule_pattern
85,0,TypeA,47700,000001111111110000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000011111111110000000000011111111000000000000000000111111111100000
86,1,TypeA,47700,000001111111110000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000011111111110000000000011111111000000000000000000111111111100000
87,2,TypeA,47700,000001111111110000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000011111111110000000000011111111000000000000000000111111111100000
88,3,TypeB,41400,000000000000000000000000000000001111111100000000000000000000000001111111000000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000
89,4,TypeB,41400,000000000000000000000000000000001111111100000000000000000000000001111111000000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000
90,5,TypeB,41400,000000000000000000000000000000001111111100000000000000000000000001111111000000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000
91,6,TypeB,41400,000000000000000000000000000000001111111100000000000000000000000001111111000000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000
92,7,TypeB,41400,000000000000000000000000000000001111111100000000000000000000000001111111000000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000
93,8,TypeB,41400,000000000000000000000000000000001111111100000000000000000000000001111111000000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000
94,9,TypeC,25500,000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000111111000000000011100000000000000011111100000000000111100000000000000
95,10,TypeC,25500,000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000111111000000000011100000000000000011111100000000000111100000000000000
96,11,TypeC,25500,000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000111111000000000011100000000000000011111100000000000111100000000000000
97,12,TypeC,25500,000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000111111000000000011100000000000000011111100000000000111100000000000000
98,13,TypeC,25500,000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000111111000000000011100000000000000011111100000000000111100000000000000
99,14,TypeC,25500,000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000111111000000000011100000000000000011111100000000000111100000000000000
100,0,TypeA,50700,000000011111111110000000000000000000111111111100000000000000000000000000000000000000000000000000000000000011111111110000000000001111111110000000000000011111111100000000
101,1,TypeA,50700,000000011111111110000000000000000000111111111100000000000000000000000000000000000000000000000000000000000011111111110000000000001111111110000000000000011111111100000000
102,2,TypeA,50700,000000011111111110000000000000000000111111111100000000000000000000000000000000000000000000000000000000000011111111110000000000001111111110000000000000011111111100000000
103,3,TypeB,41400,000000000011111110000000000000000000000000111111110000000000011111111000000000000000000000000000000000000000111111110000000000000000000000000000000000011111111000000000
104,4,TypeB,41400,000000000011111110000000000000000000000000111111110000000000011111111000000000000000000000000000000000000000111111110000000000000000000000000000000000011111111000000000
105,5,TypeB,41400,000000000011111110000000000000000000000000111111110000000000011111111000000000000000000000000000000000000000111111110000000000000000000000000000000000011111111000000000
106,6,TypeB,41400,000000000011111110000000000000000000000000111111110000000000011111111000000000000000000000000000000000000000111111110000000000000000000000000000000000011111111000000000
107,7,TypeB,41400,000000000011111110000000000000000000000000111111110000000000011111111000000000000000000000000000000000000000111111110000000000000000000000000000000000011111111000000000
108,8,TypeB,41400,000000000011111110000000000000000000000000111111110000000000011111111000000000000000000000000000000000000000111111110000000000000000000000000000000000011111111000000000
109,9,TypeC,22900,000000000000000000000111000000000000000000111100000000000000000111111000000000000000000000000000000000000000000000000000111100000000000000000000000001111100000000000000
110,10,TypeC,22900,000000000000000000000111000000000000000000111100000000000000000111111000000000000000000000000000000000000000000000000000111100000000000000000000000001111100000000000000
111,11,TypeC,22900,000000000000000000000111000000000000000000111100000000000000000111111000000000000000000000000000000000000000000000000000111100000000000000000000000001111100000000000000
112,12,TypeC,22900,000000000000000000000111000000000000000000111100000000000000000111111000000000000000000000000000000000000000000000000000111100000000000000000000000001111100000000000000
113,13,TypeC,22900,000000000000000000000111000000000000000000111100000000000000000111111000000000000000000000000000000000000000000000000000111100000000000000000000000001111100000000000000
114,14,TypeC,22900,000000000000000000000111000000000000000000111100000000000000000111111000000000000000000000000000000000000000000000000000111100000000000000000000000001111100000000000000
115,0,TypeA,47800,000000011111111110000000000000000000000000000000000000001111111111000000000000000000000000000000000000011111111100000000000000000000111111110000000000000111111111000000
116,1,TypeA,47800,000000011111111110000000000000000000000000000000000000001111111111000000000000000000000000000000000000011111111100000000000000000000111111110000000000000111111111000000
117,2,TypeA,47800,000000011111111110000000000000000000000000000000000000001111111111000000000000000000000000000000000000011111111100000000000000000000111111110000000000000111111111000000
118,3,TypeB,38000,000000001111111100000000000000000011111100000000000000001111111100000000000000011111111000000000000001111111100000000000000000000000000000000000000000000000000000000000
119,4,TypeB,38000,000000001111111100000000000000000011111100000000000000001111111100000000000000011111111000000000000001111111100000000000000000000000000000000000000000000000000000000000
120,5,TypeB,38000,000000001111111100000000000000000011111100000000000000001111111100000000000000011111111000000000000001111111100000000000000000000000000000000000000000000000000000000000
121,6,TypeB,38000,000000001111111100000000000000000011111100000000000000001111111100000000000000011111111000000000000001111111100000000000000000000000000000000000000000000000000000000000
122,7,TypeB,38000,000000001111111100000000000000000011111100000000000000001111111100000000000000011111111000000000000001111111100000000000000000000000000000000000000000000000000000000000
123,8,TypeB,38000,000000001111111100000000000000000011111100000000000000001111111100000000000000011111111000000000000001111111100000000000000000000000000000000000000000000000000000000000
124,9,TypeC,31200,000000000000000000000000000000000011111100000000000000000000000000000000000000000000011111100000000000011111100000000000111100000000000000000000000000000000000000011111
125,10,TypeC,31200,000000000000000000000000000000000011111100000000000000000000000000000000000000000000011111100000000000011111100000000000111100000000000000000000000000000000000000011111
126,11,TypeC,31200,000000000000000000000000000000000011111100000000000000000000000000000000000000000000011111100000000000011111100000000000111100000000000000000000000000000000000000011111
127,12,TypeC,31200,000000000000000000000000000000000011111100000000000000000000000000000000000000000000011111100000000000011111100000000000111100000000000000000000000000000000000000011111
