col_id,emp_id,emp_type,cost,schedule_pattern
306,1,TypeB,38000,000000111111110000000000000000000111111110000000000000000000000011111110000000000000011111110000000000000000011111111000000000000000000000000000000000000000000000000000
307,2,TypeB,38000,000000111111110000000000000000000111111110000000000000000000000011111110000000000000011111110000000000000000011111111000000000000000000000000000000000000000000000000000
308,3,TypeC,35100,000000000000000011111100000000000001111110000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000011111100000000000000001111110000000
309,4,TypeC,35100,000000000000000011111100000000000001111110000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000011111100000000000000001111110000000
310,0,TypeA,53100,000000000000000000000000000000111111111100000000000000000000000000000011111111110000000000000000000000000000011111111100000000000111111111100000000000001111111110000000
311,1,TypeB,38000,000000111111110000000000000000000111111110000000000000000000000011111110000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000000
312,2,TypeB,38000,000000111111110000000000000000000111111110000000000000000000000011111110000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000000
313,3,TypeC,28500,000000000000000000000111111000000000000000000000000000000000000001111110000000000000000000000000000000000000000011111100000000000000011111100000000000111000000000000000
314,4,TypeC,28500,000000000000000000000111111000000000000000000000000000000000000001111110000000000000000000000000000000000000000011111100000000000000011111100000000000111000000000000000
315,0,TypeA,50000,000000001111111110000000000000111111111100000000000000000000000000000000000000111111111100000000000000000000011111111100000000000011111111100000000000000000000000000000
316,1,TypeB,38100,000000000000000000000000111111100000000000111111110000000001111111000000000000000000000000000000000000000000011111110000000000000000000000000000000000111111100000000000
317,2,TypeB,38100,000000000000000000000000111111100000000000111111110000000001111111000000000000000000000000000000000000000000011111110000000000000000000000000000000000111111100000000000
318,3,TypeC,35400,000000000000000011111100000000000000011111100000000000000001111110000000000000000000000000000000000000000000000000000000000000000000011111100000000000111111000000000000
319,4,TypeC,35400,000000000000000011111100000000000000011111100000000000000001111110000000000000000000000000000000000000000000000000000000000000000000011111100000000000111111000000000000
320,0,TypeA,53600,000000000000000000000000111111111100000000000000011111111000000000000000000000111111111100000000000000000011111111110000000000000000000000000000000000001111111110000000
321,1,TypeB,36000,000000000000000000000000111111100000000000000000011111100000000011111110000000000000011111111000000000000000011111111000000000000000000000000000000000000000000000000000
322,2,TypeB,36000,000000000000000000000000111111100000000000000000011111100000000011111110000000000000011111111000000000000000011111111000000000000000000000000000000000000000000000000000
323,3,TypeC,30900,000000000000011110000000000000000000000000000000011111100000000001111110000000000000000000000000000000000000000000000000000000000000011111100000000000000000111110000000
324,4,TypeC,30900,000000000000011110000000000000000000000000000000011111100000000001111110000000000000000000000000000000000000000000000000000000000000011111100000000000000000111110000000
325,0,TypeA,51900,000000000000000000000111111111100000000000000000000000000000000000000011111111100000000000000000000000000000011111111100000000000111111110000000000000001111111110000000
326,1,TypeB,40400,000000000000001111111100000000000111111110000000000000000000000011111110000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
327,2,TypeB,40400,000000000000001111111100000000000111111110000000000000000000000011111110000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
328,3,TypeC,26900,000000000000001111110000000000000000011110000000000000000000000000011110000000000000000000000000000000000011110000000000000000111110000000000000000000000000000000000000
329,4,TypeC,26900,000000000000001111110000000000000000011110000000000000000000000000011110000000000000000000000000000000000011110000000000000000111110000000000000000000000000000000000000
330,0,TypeA,48800,000000000000000000000111111111100000000000000000000000000001111111110000000000000000011111111000000000000000011111111100000000000111111110000000000000000000000000000000
331,1,TypeB,40400,000000000000000000000000000000111111110000000000000000000000000011111110000000000000011111111000000000000011111110000000000000000111111110000000000000000000000000000000
332,2,TypeB,40400,000000000000000000000000000000111111110000000000000000000000000011111110000000000000011111111000000000000011111110000000000000000111111110000000000000000000000000000000
333,3,TypeC,23300,000000111000000000000000001111100000000000000000000000000000000001111110000000000000000000000000000000000000000011111100000000000000000000000000000000111000000000000000
334,4,TypeC,23300,000000111000000000000000001111100000000000000000000000000000000001111110000000000000000000000000000000000000000011111100000000000000000000000000000000111000000000000000
335,0,TypeA,53300,000000000000000000000111111111100000000000000000000000111111110000000000000000111111111100000000000000000000011111111100000000000000000000000000000000011111111110000000
336,1,TypeB,38100,000000000000000000000000111111100000000000000000000000000000000011111110000000000000011111111000000000000011111110000000000000000000000000000000000000111111100000000000
