col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
15164,1,TypeB,36400,000000000000000011111110000000000000000000000000000000000011110000000000000000000011111110000000000000000000011111111000000000111111110000000000000000000000000000000000,0,0
15165,2,TypeB,36400,000000000000000011111110000000000000000000000000000000000011110000000000000000000011111110000000000000000000011111111000000000111111110000000000000000000000000000000000,0,0
15166,3,TypeC,28700,000000000000011110000000000000001111110000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000111110000000,0,0
15167,4,TypeC,28700,000000000000011110000000000000001111110000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000111110000000,0,0
15168,0,TypeA,52200,000000011111111110000000000000000000000000000000000001111111110000000000000000011111111110000000000000000000111111111000000000000000000000000000000000000000011111111110,0,0
15169,1,TypeB,37400,000000000000011111111000000000000000000000000000000000000011110000000000000000000011111110000000000000000000011111111000000000111111110000000000000000000000000000000000,0,0
15170,2,TypeB,37400,000000000000011111111000000000000000000000000000000000000011110000000000000000000011111110000000000000000000011111111000000000111111110000000000000000000000000000000000,0,0
15171,3,TypeC,30000,000000000000011110000000000000001111110000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000001111110000000,0,0
15172,4,TypeC,30000,000000000000011110000000000000001111110000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000001111110000000,0,0
15173,0,TypeA,50400,000000011111111110000000000000000000000000000000000000000011111111100000000000001111111110000000000000011111111110000000000000000000000000000000000000000000111111111100,0,0
15174,1,TypeB,39500,000000000000011111111000000000000000000000000000001111000000000000000000011111111000000000000000000000000000000000000000000000000111111110000000000000000111111100000000,0,0
15175,2,TypeB,39500,000000000000011111111000000000000000000000000000001111000000000000000000011111111000000000000000000000000000000000000000000000000111111110000000000000000111111100000000,0,0
15176,3,TypeC,26100,000000000000000000001111110000000000000000000000001111000000000000000000011110000000000000000000000000000000000000000000000000111100000000000000000000000011111100000000,0,0
15177,4,TypeC,26100,000000000000000000001111110000000000000000000000001111000000000000000000011110000000000000000000000000000000000000000000000000111100000000000000000000000011111100000000,0,0
15178,0,TypeA,50300,000001111111110000000000000000000000000000000000000000000011111111100000000000001111111110000000000000011111111110000000000000000000000000000000000000000000011111111110,0,0
15179,0,TypeA,49000,000000011111111110000000000000001111111110000000000000000011111111100000000000000000000000000000000000001111111110000000000000000000000000000000000111111111000000000000,0,0
15180,1,TypeB,37100,000000000000000000000000000000000000000000000000001111000000000000111111110000000000000011111111000000000000011111111000000000000000000000000000000000000111111100000000,0,0
15181,2,TypeB,37100,000000000000000000000000000000000000000000000000001111000000000000111111110000000000000011111111000000000000011111111000000000000000000000000000000000000111111100000000,0,0
15182,3,TypeC,28400,000000000000000000000000000000000000011110000000000000000000011111100000000000000000011110000000000000000000000000000000000000111100000000000000000000000111110000000000,0,0
15183,4,TypeC,28400,000000000000000000000000000000000000011110000000000000000000011111100000000000000000011110000000000000000000000000000000000000111100000000000000000000000111110000000000,0,0
15184,0,TypeA,50600,000001111111110000000000000000001111111110000000000000000000000000000000000000011111111110000000000000001111111110000000000000000000000000000000000000000000011111111110,0,0
15185,3,TypeC,31400,000000000000000000000011111100000000000000000000000000000011110000000000000000000000000000000000000000000000011111100000000000000000011110000000000000000011111100000000,0,0
15186,4,TypeC,31400,000000000000000000000011111100000000000000000000000000000011110000000000000000000000000000000000000000000000011111100000000000000000011110000000000000000011111100000000,0,0
15187,0,TypeA,50300,000001111111110000000000000000001111111110000000000000000011111111100000000000000000000000000000000000011111111110000000000000000000000000000000000000000000011111111110,0,0
15188,1,TypeB,35600,000000000000000000000000000000000000000000000000000000000011110000000000000000000000000011111111000000000000011111111000000000000000011110000000000000001111111100000000,0,0
15189,2,TypeB,35600,000000000000000000000000000000000000000000000000000000000011110000000000000000000000000011111111000000000000011111111000000000000000011110000000000000001111111100000000,0,0
15190,3,TypeC,29700,000000000000000000000011111000000000000000000000000000000011110000000000000000000000000000000000000000000000111110000000000000000000011110000000000000000011111100000000,0,0
15191,4,TypeC,29700,000000000000000000000011111000000000000000000000000000000011110000000000000000000000000000000000000000000000111110000000000000000000011110000000000000000011111100000000,0,0
15192,0,TypeA,53800,000000000000011111111110000000000000000000000000000000000000000000000000000000011111111110000000000000011111111110000000000000111111111000000000000011111111110000000000,0,0
15193,1,TypeB,32400,000000011111110000000000000000000000011110000000000000000011110000000000000000011111110000000000000000000000000000000000000000000000000000000000000000001111111100000000,0,0
15194,2,TypeB,32400,000000011111110000000000000000000000011110000000000000000011110000000000000000011111110000000000000000000000000000000000000000000000000000000000000000001111111100000000,0,0
15195,3,TypeC,25100,000000000000000000000011111100000000000000000000001111000000000000000000000000000000000000000001110000000000000000000000000000111100000000000000000000000011111100000000,0,0
15196,4,TypeC,25100,000000000000000000000011111100000000000000000000001111000000000000000000000000000000000000000001110000000000000000000000000000111100000000000000000000000011111100000000,0,0
15197,0,TypeA,54100,000000000000011111111110000000000000000000000000000001111111110000000000000000011111111110000000000000011111111110000000000000000000000000000000000011111111110000000000,0,0
15198,1,TypeB,37400,000000011111110000000000000000000000000000000000000000000011110000000000011111111000000000000000000000000111111110000000000000000000000000000000000000001111111100000000,0,0
15199,2,TypeB,37400,000000011111110000000000000000000000000000000000000000000011110000000000011111111000000000000000000000000111111110000000000000000000000000000000000000001111111100000000,0,0
15200,3,TypeC,29700,000000000000000000000011111000000000011110000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000011111100000000,0,0
15201,4,TypeC,29700,000000000000000000000011111000000000011110000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000011111100000000,0,0
15202,0,TypeA,52300,000000011111111110000000000000001111111110000000000000000000000000000000000000011111111110000000000000011111111110000000000000000000000000000000000000000000011111111110,0,0
15203,1,TypeB,40800,000000000000000000000000000000000000000000000000000000000011110000000000011111111000000000000000000000000000011111111000000000111111110000000000000000001111111100000000,0,0
15204,2,TypeB,40800,000000000000000000000000000000000000000000000000000000000011110000000000011111111000000000000000000000000000011111111000000000111111110000000000000000001111111100000000,0,0
15205,3,TypeC,29900,000000000000011110000000000000000000011110000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000011111100000000,0,0
15206,4,TypeC,29900,000000000000011110000000000000000000011110000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000011111100000000,0,0
15207,0,TypeA,52500,000000000000011111111110000000000000000000000000000001111111110000000000000000001111111110000000000000011111111110000000000000000000000000000000000000000000011111111110,0,0
15208,1,TypeB,36400,000000000000000000001111111100000000011110000000000000000000011111100000000000001111111100000000000000000000000000000000000000111111110000000000000000000000000000000000,0,0
15209,2,TypeB,36400,000000000000000000001111111100000000011110000000000000000000011111100000000000001111111100000000000000000000000000000000000000111111110000000000000000000000000000000000,0,0
15210,3,TypeC,28200,000000000000000000000011111000000000011110000000000000000000011111100000000000000000000000000000000000000000000000000000000000111100000000000000000000000111110000000000,0,0
15211,4,TypeC,28200,000000000000000000000011111000000000011110000000000000000000011111100000000000000000000000000000000000000000000000000000000000111100000000000000000000000111110000000000,0,0
15212,0,TypeA,51400,000001111111110000000000000000001111111110000000000000000000000000000000000000000000000111111111000000000000000000000000000000111111111000000000000011111111110000000000,0,0
15213,1,TypeB,40400,000000000000000000001111111100000000000000000000000000000011111100000000011111111000000000000000000000000000011111111000000000111111110000000000000000000000000000000000,0,0
15214,2,TypeB,40400,000000000000000000001111111100000000000000000000000000000011111100000000011111111000000000000000000000000000011111111000000000111111110000000000000000000000000000000000,0,0
15215,3,TypeC,31300,000000000000011110000000000000001111110000000000000000000011111100000000000000000000000000000000000000000000000000000000000000111100000000000000000000000111110000000000,0,0
15216,4,TypeC,31300,000000000000011110000000000000001111110000000000000000000011111100000000000000000000000000000000000000000000000000000000000000111100000000000000000000000111110000000000,0,0
15217,0,TypeA,51800,000000000000000011111111110000000000000000000000000000000000000000000000000000001111111110000000000000001111111110000000000000111111111000000000000000000000011111111110,0,0
15218,1,TypeB,34700,000000000000000000001111111100000000000000000000000000000011111111000000000000000011111110000000000000000000000000000000000000000000111110000000000000000000111100000000,0,0
15219,2,TypeB,34700,000000000000000000001111111100000000000000000000000000000011111111000000000000000011111110000000000000000000000000000000000000000000111110000000000000000000111100000000,0,0
15220,3,TypeC,25600,000000000000000000001111110000000000011110000000000000000000011111000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000111100000000,0,0
15221,4,TypeC,25600,000000000000000000001111110000000000011110000000000000000000011111000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000111100000000,0,0
15222,0,TypeA,54300,000001111111110000000000000000000000000000000000000000000000000000000000011111111110000000000000000000011111111110000000000000111111111000000000000000000000011111111110,0,0
15223,1,TypeB,32000,000000000000000000001111111100000000011110000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000111110000000000000000001111100000000,0,0
15224,2,TypeB,32000,000000000000000000001111111100000000011110000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000111110000000000000000001111100000000,0,0
15225,3,TypeC,21600,000001110000000000000000000000000000011110000000000000000000011100000000000000000000000000000000000000000000000000000000000000111000000000000000000000000001111100000000,0,0
15226,4,TypeC,21600,000001110000000000000000000000000000011110000000000000000000011100000000000000000000000000000000000000000000000000000000000000111000000000000000000000000001111100000000,0,0
15227,3,TypeC,24900,000001110000000000000000000000000000011110000000000000000000011111100000000000000000000000000000000000000000000000000000000000111000000000000000000000000001111100000000,0,0
15228,4,TypeC,24900,000001110000000000000000000000000000011110000000000000000000011111100000000000000000000000000000000000000000000000000000000000111000000000000000000000000001111100000000,0,0
15229,0,TypeA,47300,000001111111110000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000001111111100000000000111111111000000000000000000000011111111100,0,0
15230,1,TypeB,35600,000000000000000000000000000000000000000000000000000000000000011111100000000000000011111110000000000000000000111111100000000000000000011110000000000000001111111100000000,0,0
15231,2,TypeB,35600,000000000000000000000000000000000000000000000000000000000000011111100000000000000011111110000000000000000000111111100000000000000000011110000000000000001111111100000000,0,0
15232,3,TypeC,26300,000000000000000000000000000000000000000000000000001111000000000000000000011111000000000000000000000000000000111110000000000000111100000000000000000000000001111100000000,0,0
15233,4,TypeC,26300,000000000000000000000000000000000000000000000000001111000000000000000000011111000000000000000000000000000000111110000000000000111100000000000000000000000001111100000000,0,0
15234,0,TypeA,54000,000000000000000011111111110000000000000000000000000001111111110000000000000000000000000000000000000000011111111110000000000000111111111000000000000000000000011111111110,0,0
