col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,usage_int,usage_rmp
612,0,TypeA,53700,000000111111111100000000000000011111111110000000000000011111111100000000000001111111110000000000011111111110000000000000000000000000000000000000000000000000000000000000,0,0,0,79
613,1,TypeB,41400,000000000000000000000000000000011111111000000000011111110000000000000000000000000001111111100000000000000111111110000000000000011111111000000000000000000000000000000000,0,0,0,15
614,2,TypeB,41400,000000000000000000000000000000011111111000000000011111110000000000000000000000000001111111100000000000000111111110000000000000011111111000000000000000000000000000000000,0,0,0,19
615,3,TypeC,35300,000000000001111100000000000000000000000000000000000000000000000111111000000000000000011111100000000000001111110000000000000000000000111111000000000000000000000000000000,0,0,0,25
616,4,TypeC,35300,000000000001111100000000000000000000000000000000000000000000000111111000000000000000011111100000000000001111110000000000000000000000111111000000000000000000000000000000,0,0,0,65
617,0,TypeA,54800,000000111111111100000000000000011111111110000000000000000000000000000000000000000000011111111100000000000000000000000000111111110000000000001111111111000000000000000000,0,0,0,14
618,1,TypeB,43500,000000111111110000000000000000000000011111111000000000000000000000000000000000111111110000000000000000000000000000000000111111110000000000000000000001111111000000000000,0,0,0,42
619,2,TypeB,43500,000000111111110000000000000000000000011111111000000000000000000000000000000000111111110000000000000000000000000000000000111111110000000000000000000001111111000000000000,0,0,0,18
620,3,TypeC,31500,000000000000000000000000000000000111110000000000000000000000000000011111100000000000011111000000000000000000011111000000000000000000000000000000000000000000000111111000,0,0,0,1
621,4,TypeC,31500,000000000000000000000000000000000111110000000000000000000000000000011111100000000000011111000000000000000000011111000000000000000000000000000000000000000000000111111000,0,0,0,1
622,0,TypeA,55300,111111111000000000000000000000011111111110000000000000000000000000000000000000000000000000000000000000011111111110000000000011111111110000000000000000111111111100000000,0,0,0,15
623,1,TypeB,43500,111111110000000000000000000000000000000000000000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000000001111111000000,1,0,0,6
624,2,TypeB,43500,111111110000000000000000000000000000000000000000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000000001111111000000,1,0,0,4
625,3,TypeC,31500,111111000000000000000000000000000000000000000000000000000111110000000000000000000000000001111100000000001111110000000000000000000000000000000000000000000001111100000000,0,0,0,17
626,4,TypeC,31500,111111000000000000000000000000000000000000000000000000000111110000000000000000000000000001111100000000001111110000000000000000000000000000000000000000000001111100000000,0,0,0,8
627,0,TypeA,59100,000000000000000000000000000000000000000011111111110000000000000111111111100000000000000000000000011111111100000000000000111111111000000000000000001111111111000000000000,0,0,0,0
628,1,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000001111111100000000000000000000000011111110000000000111111110000000000001111111100000000000000000000,0,0,0,21
629,2,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000001111111100000000000000000000000011111110000000000111111110000000000001111111100000000000000000000,0,0,0,44
630,3,TypeC,31900,000000000000000000000000000000000000000000000000000000000000000000011111100000000001111110000000000000000000011110000000000111111000000000000000000000111111000000000000,0,0,0,16
631,4,TypeC,31900,000000000000000000000000000000000000000000000000000000000000000000011111100000000001111110000000000000000000011110000000000111111000000000000000000000111111000000000000,0,0,0,9
632,0,TypeA,57700,000000000000011111111100000000000000000000000000000000000000000000111111111100000000000000000111111111000000000000000000111111110000000000001111111111000000000000000000,0,0,0,14
633,1,TypeB,40400,000000000000000111111100000000011111110000000000000000000000011111111000000000000000000000000000000111111110000000000000111111110000000000000000000000000000000000000000,0,0,0,9
634,2,TypeB,40400,000000000000000111111100000000011111110000000000000000000000011111111000000000000000000000000000000111111110000000000000111111110000000000000000000000000000000000000000,0,0,0,8
635,3,TypeC,28200,000000000000011111000000000000000011110000000000000000000000000111111000000000000000000000000000000000000000011110000000000000000000000000001111100000000000000000000000,0,0,0,3
636,4,TypeC,28200,000000000000011111000000000000000011110000000000000000000000000111111000000000000000000000000000000000000000011110000000000000000000000000001111100000000000000000000000,0,0,0,2
637,0,TypeA,58000,000011111111110000000000000001111111110000000000000000000000000000111111111100000000000000000000000000011111111110000000000000000000000000001111111111000000000000000000,0,0,0,18
638,1,TypeB,41400,000011111111000000000000000000011111110000000000000000000000011111111000000000000001111111100000000000000000000000000000000000000000011111111000000000000000000000000000,0,0,0,8
639,2,TypeB,41400,000011111111000000000000000000011111110000000000000000000000011111111000000000000001111111100000000000000000000000000000000000000000011111111000000000000000000000000000,0,0,0,8
640,3,TypeC,33200,111111000000000000000000000000000000011111000000000000000000011111100000000000000001111110000000000000000000000000000000000000000000000000000000000111111000000000000000,0,0,0,3
641,4,TypeC,33200,111111000000000000000000000000000000011111000000000000000000011111100000000000000001111110000000000000000000000000000000000000000000000000000000000111111000000000000000,0,0,0,4
642,0,TypeA,52500,111111111000000000000000000000000011111111110000000000000000000000011111111100000000000000000000000001111111110000000000000000011111111000000000000000000000000000000000,0,0,0,5
643,1,TypeB,41400,111111110000000000000000000000000000000000011111110000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000000,1,0,0,13
644,2,TypeB,41400,111111110000000000000000000000000000000000011111110000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000000,1,0,0,21
645,3,TypeC,29800,000011111000000000000000000001111110000000000000000000000000000000000000000000000000000000000111110000000000011111100000000000000000000000000000000111111000000000000000,0,0,0,4
646,4,TypeC,29800,000011111000000000000000000001111110000000000000000000000000000000000000000000000000000000000111110000000000011111100000000000000000000000000000000111111000000000000000,0,0,0,22
647,0,TypeA,51100,000000111111111100000000000000011111111100000000000000011111111100000000000000000000000000000000000000000000000000000000111111110000000000000000000000000001111111111000,0,0,0,0
648,1,TypeB,43800,111111110000000000000000000000000000011111111000000000000000011111110000000000000000000000000000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,1
649,2,TypeB,43800,111111110000000000000000000000000000011111111000000000000000011111110000000000000000000000000000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,1
650,3,TypeC,34300,000000000001111100000000000000000000011111000000000000000000011111100000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000111111000,0,0,0,13
651,4,TypeC,34300,000000000001111100000000000000000000011111000000000000000000011111100000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000111111000,0,0,0,10
652,0,TypeA,54600,111111111000000000000000000001111111110000000000011111111100000000000000000000000000000000000000011111111100000000000000000000000000011111111100000000000000000000000000,0,0,0,0
653,1,TypeB,41400,000000000000000111111100000000000000011111111000000000000000011111111000000000000000000000000000000000000111111110000000000000011111111000000000000000000000000000000000,0,0,0,9
654,2,TypeB,41400,000000000000000111111100000000000000011111111000000000000000011111111000000000000000000000000000000000000111111110000000000000011111111000000000000000000000000000000000,0,0,0,10
655,3,TypeC,29600,000000000000000001111100000000000000000000000000000000000111110000000000000000000000000000000000011111000000000000000000000000000000011111000000000000111111000000000000,0,0,0,36
656,4,TypeC,29600,000000000000000001111100000000000000000000000000000000000111110000000000000000000000000000000000011111000000000000000000000000000000011111000000000000111111000000000000,0,0,0,10
657,0,TypeA,54800,111111111000000000000000000001111111110000000000000000011111111100000000000000000000000000000000011111111110000000000000000000000000000000000000000000111111111100000000,0,0,0,33
658,1,TypeB,44800,000000001111111100000000000000000000000000000000000000000000011111111000000000000001111111100000000000000000000000000000000000011111111000000000011111111000000000000000,0,0,0,6
659,2,TypeB,44800,000000001111111100000000000000000000000000000000000000000000011111111000000000000001111111100000000000000000000000000000000000011111111000000000011111111000000000000000,0,0,0,13
660,3,TypeC,32600,000000000000011111000000000000000000000000000000000000000000000000011111100000000000011111100000000000000000011111100000000000000000000000000000011111100000000000000000,0,0,0,11
661,4,TypeC,32600,000000000000011111000000000000000000000000000000000000000000000000011111100000000000011111100000000000000000011111100000000000000000000000000000011111100000000000000000,0,0,0,15
662,0,TypeA,54600,000000111111111100000000000000000001111111111000000000000000000000000000000001111111111000000000000001111111110000000000000000000000000000000000111111111000000000000000,0,0,0,5
663,1,TypeB,43800,000000111111110000000000000000000000000000011111110000000000000000000001111111100000000000000000000000000000000000000000000000011111111000000000000000001111111100000000,1,0,0,7
664,2,TypeB,43800,000000111111110000000000000000000000000000011111110000000000000000000001111111100000000000000000000000000000000000000000000000011111111000000000000000001111111100000000,1,0,0,6
665,3,TypeC,31000,000000000000011111000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000011111100000000000000000000000001111100000000000000111111000,0,0,0,4
666,4,TypeC,31000,000000000000011111000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000011111100000000000000000000000001111100000000000000111111000,0,0,0,4
667,0,TypeA,57200,111111111000000000000000000000011111111110000000000000000000000000001111111111000000000000000000000001111111110000000000000000000000000000000000111111111000000000000000,0,0,0,1
668,1,TypeB,43800,111111100000000000000000000000000111111110000000000000000000000000001111111100000000000000000000000000000000000000000000111111110000000000000000000000001111111100000000,1,0,0,3
669,2,TypeB,43800,111111100000000000000000000000000111111110000000000000000000000000001111111100000000000000000000000000000000000000000000111111110000000000000000000000001111111100000000,1,0,0,3
670,3,TypeC,31500,000000000000011111000000000000000111110000000000000000000000000000000001111100000000000000000000000000000001111110000000000000000000000000000000111111000000000000000000,0,0,0,10
671,4,TypeC,31500,000000000000011111000000000000000111110000000000000000000000000000000001111100000000000000000000000000000001111110000000000000000000000000000000111111000000000000000000,0,0,0,3
672,0,TypeA,56900,111111111000000000000000000000011111111110000000000000000000000000111111111100000000000000000000000001111111110000000000000000000000000000000000111111111000000000000000,0,0,0,9
673,1,TypeB,44800,000000111111110000000000000000000000000000000000000000000000011111111000000000000001111111100000000000000000000000000000000000011111111000000000000000000001111111100000,1,0,0,12
674,2,TypeB,44800,000000111111110000000000000000000000000000000000000000000000011111111000000000000001111111100000000000000000000000000000000000011111111000000000000000000001111111100000,1,0,0,10
675,3,TypeC,28000,000000000000011111000000000001111110000000000000000000000000000000000000001111100000000000111100000000000000011111000000000000000000000000000000000000000000000000000000,0,0,0,1
676,4,TypeC,28000,000000000000011111000000000001111110000000000000000000000000000000000000001111100000000000111100000000000000011111000000000000000000000000000000000000000000000000000000,0,0,0,2
677,0,TypeA,55700,000000000000011111111100000000000000000000000000011111111100000000000000001111111111000000000000000001111111110000000000000000000000000000000000001111111111000000000000,0,0,0,22
678,1,TypeB,43800,000000111111110000000000000000000000000000000000000000000000011111111000000000000001111111000000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,2
679,2,TypeB,43800,000000111111110000000000000000000000000000000000000000000000011111111000000000000001111111000000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,1
680,3,TypeC,30400,000000000000000001111100000000000000000000000000000000000000000111111000000000000001111110000000000111110000000000000000000000000000000000000000111111000000000000000000,0,0,0,13
681,4,TypeC,30400,000000000000000001111100000000000000000000000000000000000000000111111000000000000001111110000000000111110000000000000000000000000000000000000000111111000000000000000000,0,0,0,8
682,0,TypeA,58900,000000111111111100000000000000000000000000011111111110000000000000000000000000000000000000111111111100000000000000000000111111111000000000000000000000000001111111111000,0,0,0,0
683,1,TypeB,42400,000000001111111100000000000000000000000000000000000000000000011111111000000000000001111111100000000000000011111111000000000000011111111000000000000000000000000000000000,0,0,0,1
684,2,TypeB,42400,000000001111111100000000000000000000000000000000000000000000011111111000000000000001111111100000000000000011111111000000000000011111111000000000000000000000000000000000,0,0,0,0
685,3,TypeC,31800,000001111000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000011111100000000000000000011111000000000000000000000111111000,0,0,0,6
686,4,TypeC,31800,000001111000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000011111100000000000000000011111000000000000000000000111111000,0,0,0,21
687,0,TypeA,54500,000000000000011111111100000000000000000000000000000000011111111100000000000000000000000000111111111100000000000000000000111111111000000000000000000000000001111111111000,0,0,0,2
688,1,TypeB,44800,000000000000001111111100000000000000000000000000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000011111111000000000000000000,0,0,0,0
689,2,TypeB,44800,000000000000001111111100000000000000000000000000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000011111111000000000000000000,0,0,0,0
690,3,TypeC,32000,000000000000011111000000000000000000000000001111110000000000000000011111100000000000000000000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,21
691,4,TypeC,32000,000000000000011111000000000000000000000000001111110000000000000000011111100000000000000000000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,9
692,0,TypeA,52700,000000000000011111111100000000000011111111110000000000011111111100000000000000000000011111111100000000000000000000000000000000000000000000001111111111000000000000000000,0,0,0,10
693,1,TypeB,43800,000000000000000000000000000000000000011111110000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,1
694,2,TypeB,43800,000000000000000000000000000000000000011111110000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,7
695,3,TypeC,30200,000000000000011111000000000000000000000000000000000000000000000000001111100000000001111000000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,0
696,4,TypeC,30200,000000000000011111000000000000000000000000000000000000000000000000001111100000000001111000000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,5
697,0,TypeA,52400,000000111111111100000000000001111111110000000000000000011111111100000000000000000000000000000000000001111111110000000000000011111111110000000000000000000000000000000000,0,0,0,4
698,1,TypeB,41400,111111110000000000000000000000000000000000000000000000000000011111111000000000000001111111100000000000011111110000000000000000011111111000000000000000000000000000000000,1,0,0,17
699,2,TypeB,41400,111111110000000000000000000000000000000000000000000000000000011111111000000000000001111111100000000000011111110000000000000000011111111000000000000000000000000000000000,1,0,0,61
700,3,TypeC,30200,000000000000011111000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000011111100000000000000000000000001111100000000000000111111000,0,0,0,6
701,4,TypeC,30200,000000000000011111000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000011111100000000000000000000000001111100000000000000111111000,0,0,0,22
702,0,TypeA,56400,000011111111110000000000000000011111111110000000000000011111111100000000000000000000000000000111111111000000000000000000000000000000000000001111111111000000000000000000,0,0,0,53
703,1,TypeB,44800,000000000000000000000000000000000000011111111000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,56
704,2,TypeB,44800,000000000000000000000000000000000000011111111000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,8
705,3,TypeC,30600,000000000000000000000000000000000000000000000000000011111100000000000000000000000001110000000000000000000001111110000000000000000000000000001111110000000000000111111000,0,0,0,6
706,4,TypeC,30600,000000000000000000000000000000000000000000000000000011111100000000000000000000000001110000000000000000000001111110000000000000000000000000001111110000000000000111111000,0,0,0,56
707,0,TypeA,53100,000000111111111100000000000001111111110000000000000000000000000000000000000000000000000000000000000001111111110000000000000000000000011111111110000000000001111111111000,0,0,0,7
708,1,TypeB,41400,000000000000001111111100000000011111110000000000000000000000000000000000000000111111110000000000000000000111111110000000000000011111111000000000000000000000000000000000,0,0,0,5
709,2,TypeB,41400,000000000000001111111100000000011111110000000000000000000000000000000000000000111111110000000000000000000111111110000000000000011111111000000000000000000000000000000000,0,0,0,45
710,3,TypeC,34100,000011111000000000000000000000000001111110000000000000000000000000000000000000111111000000000000000000000001111110000000000000000000000000000000000000000000000111111000,0,0,0,24
711,4,TypeC,34100,000011111000000000000000000000000001111110000000000000000000000000000000000000111111000000000000000000000001111110000000000000000000000000000000000000000000000111111000,0,0,0,2
712,0,TypeA,52800,000000001111111111000000000001111111110000000000000000011111111100000000000000000000000000000000000000011111111110000000000000000000000000000000001111111111000000000000,0,0,0,49
713,1,TypeB,40400,000000111111110000000000000000011111110000000000000000000000011111110000000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000000,0,0,0,0
714,2,TypeB,40400,000000111111110000000000000000011111110000000000000000000000011111110000000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000000,0,0,0,3
715,3,TypeC,33200,000000111111000000000000000000000000000000000000000000000000011111100000000000000000000000000111110000000000011111100000000000000000000000000000000000111111000000000000,0,0,0,16
716,4,TypeC,33200,000000111111000000000000000000000000000000000000000000000000011111100000000000000000000000000111110000000000011111100000000000000000000000000000000000111111000000000000,0,0,0,1
717,0,TypeA,53200,000000011111111100000000000001111111110000000000000000011111111100000000000000000000000000000111111111000000000000000000000000000000000000000000001111111111000000000000,0,0,0,0
718,1,TypeB,41400,111111110000000000000000000001111111000000000000000000000000000000000001111111100000000000000000000111111110000000000000000000011111111000000000000000000000000000000000,1,0,0,15
719,2,TypeB,41400,111111110000000000000000000001111111000000000000000000000000000000000001111111100000000000000000000111111110000000000000000000011111111000000000000000000000000000000000,1,0,0,13
720,3,TypeC,31900,000000000000011111000000000000000000000111111000000000000000000000000001111100000000000000000000000000000000011111100000000000000000000000000000000000111111000000000000,0,0,0,1
721,4,TypeC,31900,000000000000011111000000000000000000000111111000000000000000000000000001111100000000000000000000000000000000011111100000000000000000000000000000000000111111000000000000,0,0,0,3
722,0,TypeA,52500,000000111111111100000000000001111111110000000000000000011111111100000000000000000000000000000000011111111100000000000000111111110000000000000000000000000000000000000000,0,0,0,2
723,1,TypeB,41400,000000111111110000000000000000000000000000000000000000011111110000000001111111100000000000000000000000000111111110000000000000011111111000000000000000000000000000000000,1,0,0,17
724,2,TypeB,41400,000000111111110000000000000000000000000000000000000000011111110000000001111111100000000000000000000000000111111110000000000000011111111000000000000000000000000000000000,1,0,0,36
725,3,TypeC,28700,000000000001111100000000000000000000000000000000000000000000000000000001111000000000000001111100000000000000011111100000000000000000000000000111111000000000000000000000,0,0,0,0
726,4,TypeC,28700,000000000001111100000000000000000000000000000000000000000000000000000001111000000000000001111100000000000000011111100000000000000000000000000111111000000000000000000000,0,0,0,0
727,0,TypeA,55600,000011111111110000000000000001111111110000000000011111111100000000000000111111110000000000000000000000000000000000000000000000000000000000000000001111111111000000000000,0,0,0,0
728,1,TypeB,39400,111111110000000000000000000000011111110000000000011111110000000000000000111111100000000000000000000000000000000000000000111111110000000000000000000000000000000000000000,0,0,0,0
729,2,TypeB,39400,111111110000000000000000000000011111110000000000011111110000000000000000111111100000000000000000000000000000000000000000111111110000000000000000000000000000000000000000,0,0,0,1
730,3,TypeC,31300,000000000000000001111100000000000000000000000000000000000000000000000000111111000000000000000000000000000000011111100000000000000000011111000000000000111111000000000000,0,0,0,0
731,4,TypeC,31300,000000000000000001111100000000000000000000000000000000000000000000000000111111000000000000000000000000000000011111100000000000000000011111000000000000111111000000000000,0,0,0,0
732,0,TypeA,54300,000000111111111100000000000001111111110000000000011111111100000000000000000000000000000000000000000000011111111110000000000000000000011111111110000000000000000000000000,0,0,0,34
733,1,TypeB,43800,111111110000000000000000000000000000000000000000011111110000000000000001111111100000000000000000000000000000000000000000111111110000000000000000011111111000000000000000,0,0,0,1
734,2,TypeB,43800,111111110000000000000000000000000000000000000000011111110000000000000001111111100000000000000000000000000000000000000000111111110000000000000000011111111000000000000000,0,0,0,8
735,3,TypeC,33800,000000111111000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000011111000000000000111111000000000000,0,0,0,43
736,4,TypeC,33800,000000111111000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000011111000000000000111111000000000000,0,0,0,3
737,0,TypeA,57400,000011111111110000000000000000000000000000000000011111111100000000000001111111100000000000000000011111111110000000000000111111111000000000000000000000000000000000000000,0,0,0,14
738,1,TypeB,40400,111111110000000000000000000000011111110000000000000000000000000000000001111111100000000000000000011111110000000000000000111111110000000000000000000000000000000000000000,0,0,0,43
739,2,TypeB,40400,111111110000000000000000000000011111110000000000000000000000000000000001111111100000000000000000011111110000000000000000111111110000000000000000000000000000000000000000,0,0,0,1
740,3,TypeC,29100,000000000000000001111100000000000011111100000000000011111100000000000000001111100000000000000000011111000000000000000000000000000000000000000000000000000000000000000000,0,0,0,4
741,4,TypeC,29100,000000000000000001111100000000000011111100000000000011111100000000000000001111100000000000000000011111000000000000000000000000000000000000000000000000000000000000000000,0,0,0,0
742,0,TypeA,53200,000011111111110000000000000001111111110000000000011111111100000000000000000000111111111000000000000001111111110000000000000000000000000000000000000000000000000000000000,0,0,0,17
743,1,TypeB,40100,000000000000000000000000000000000000011111111000000000000000011111111000000000111111110000000000000111111100000000000000000000011111110000000000000000000000000000000000,0,0,0,1
744,2,TypeB,40100,000000000000000000000000000000000000011111111000000000000000011111111000000000111111110000000000000111111100000000000000000000011111110000000000000000000000000000000000,0,0,0,0
745,3,TypeC,30100,111111000000000000000000000000000000000000000000000011111100000000000000000111100000000000000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,6
746,4,TypeC,30100,111111000000000000000000000000000000000000000000000011111100000000000000000111100000000000000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,0
747,0,TypeA,54200,111111111000000000000000000000011111111110000000000000011111111100000000000000000000000000000000000001111111110000000000000000000000000000000000001111111111000000000000,0,0,0,52
748,1,TypeB,44800,000000000000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000111111110000000000000000000011111111000000000000000001111111100000000,1,0,0,17
749,2,TypeB,44800,000000000000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000111111110000000000000000000011111111000000000000000001111111100000000,1,0,0,19
750,3,TypeC,32000,000000001111110000000000000000000000000000000000000011111100000000000000001111100000000000000000000001111110000000000000000000000000000000000000000000000000000111111000,0,0,0,2
751,4,TypeC,32000,000000001111110000000000000000000000000000000000000011111100000000000000001111100000000000000000000001111110000000000000000000000000000000000000000000000000000111111000,0,0,0,9
752,0,TypeA,52700,000000000000011111111100000000000011111111110000000000011111111100000000000000000000000000000111111111000000000000000000000000000000011111111110000000000000000000000000,0,0,0,9
753,1,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000001111111100000000000000111111100000000000000000000111111110000000000000000000000000001111111100000,0,0,0,0
754,2,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000001111111100000000000000111111100000000000000000000111111110000000000000000000000000001111111100000,0,0,0,0
755,3,TypeC,28700,000000000000000000000000000001111110000000000000000000000000000000000001111000000000000001111100000000000111110000000000000000000000000000000000000000000000000111111000,0,0,0,5
756,4,TypeC,28700,000000000000000000000000000001111110000000000000000000000000000000000001111000000000000001111100000000000111110000000000000000000000000000000000000000000000000111111000,0,0,0,0
757,0,TypeA,55100,000011111111110000000000000001111111110000000000000000011111111100000000000000000000000000000111111111000000000000000000000000000000000000000000001111111111000000000000,0,0,0,49
758,1,TypeB,40100,111111110000000000000000000000000000000000000000000000000111111100000000000000111111110000000000000000000011111111000000000000011111110000000000000000000000000000000000,1,0,0,0
759,2,TypeB,40100,111111110000000000000000000000000000000000000000000000000111111100000000000000111111110000000000000000000011111111000000000000011111110000000000000000000000000000000000,1,0,0,1
760,3,TypeC,29100,000000000000000001111100000000000000000000000000000000000000000000000000001111100000000000000000000000000111110000000000000000000000000000000011111100000000000111111000,0,0,0,0
761,4,TypeC,29100,000000000000000001111100000000000000000000000000000000000000000000000000001111100000000000000000000000000111110000000000000000000000000000000011111100000000000111111000,0,0,0,3
762,0,TypeA,55300,000011111111110000000000000000011111111110000000000000011111111100000000000000000000000000000000000000011111111110000000000000000000000000000111111111100000000000000000,0,0,0,0
763,1,TypeB,40400,111111100000000000000000000000000000011111111000000000000000000000000001111111100000000000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,0,2
764,2,TypeB,40400,111111100000000000000000000000000000011111111000000000000000000000000001111111100000000000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,0,0
765,3,TypeC,30800,000000000000011111000000000001111110000000000000000000000000000000000001111100000000000000000000000000000111110000000000000000000000000000000000000000000001111100000000,0,0,0,3
766,4,TypeC,30800,000000000000011111000000000001111110000000000000000000000000000000000001111100000000000000000000000000000111110000000000000000000000000000000000000000000001111100000000,0,0,0,6
767,0,TypeA,52700,000011111111110000000000000000011111111110000000000000011111111100000000000000000000000000000000011111111110000000000000000000000000011111111000000000000000000000000000,0,0,0,1
768,1,TypeB,42400,000000000000000000000000000000000000011111111000000000000000011111111000000000111111110000000000000000000111111110000000000000000000011111111000000000000000000000000000,0,0,0,0
769,2,TypeB,42400,000000000000000000000000000000000000011111111000000000000000011111111000000000111111110000000000000000000111111110000000000000000000011111111000000000000000000000000000,0,0,0,8
770,3,TypeC,32200,000000000000000001111100000000000000000000000000000000000000011111100000000000111111000000000000000000000111110000000000000000000000000000000000000000000000000111111000,0,0,0,0
771,4,TypeC,32200,000000000000000001111100000000000000000000000000000000000000011111100000000000111111000000000000000000000111110000000000000000000000000000000000000000000000000111111000,0,0,0,30
772,0,TypeA,55800,000011111111110000000000000000011111111110000000000000011111111100000000000000000000000000000000011111111110000000000000000000000000000000000000111111111000000000000000,0,0,0,22
773,1,TypeB,43500,000000000000000000000000000000000111111110000000000000000000000000000001111111100000000000000000000000000111111110000000000000011111110000000000011111111000000000000000,0,0,0,3
774,2,TypeB,43500,000000000000000000000000000000000111111110000000000000000000000000000001111111100000000000000000000000000111111110000000000000011111110000000000011111111000000000000000,0,0,0,4
775,3,TypeC,31400,000000000000000000000000000001111110000000000000000000000000000000000000001111100000000000000000000000000000011111100000000000000000000000000111111000000000000111111000,0,0,0,0
776,4,TypeC,31400,000000000000000000000000000001111110000000000000000000000000000000000000001111100000000000000000000000000000011111100000000000000000000000000111111000000000000111111000,0,0,0,8
777,0,TypeA,56000,000000000000011111111100000000000000000000000000011111111100000000000000000000000000000000000000011111111110000000000000111111111000000000000000000000000001111111111000,0,0,0,12
778,1,TypeB,43500,000000111111110000000000000000000000000000000000000000000000000000000000000000000001111111100000000000000111111110000000000000011111110000000000000000001111111100000000,1,0,0,5
779,2,TypeB,43500,000000111111110000000000000000000000000000000000000000000000000000000000000000000001111111100000000000000111111110000000000000011111110000000000000000001111111100000000,1,0,0,2
780,3,TypeC,32900,000000001111110000000000000001111110000000000000000000000000000000000000000000000000000001111100000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,2
781,4,TypeC,32900,000000001111110000000000000001111110000000000000000000000000000000000000000000000000000001111100000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,44
782,0,TypeA,53500,000001111111111000000000000000011111111110000000000000011111111100000000000000000000000000000111111111000000000000000000111111110000000000000000000000000000000000000000,0,0,0,0
783,1,TypeB,41400,000000011111111000000000000000000000000000000000000000000000011111111000000000111111110000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,0,1
784,2,TypeB,41400,000000011111111000000000000000000000000000000000000000000000011111111000000000111111110000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,0,0
785,3,TypeC,31200,000000000000011111000000000000000000011111000000000000000000000111111000000000000000000000000111110000000000011111100000000000000000000000000000000000000000000000000000,0,0,0,2
786,4,TypeC,31200,000000000000011111000000000000000000011111000000000000000000000111111000000000000000000000000111110000000000011111100000000000000000000000000000000000000000000000000000,0,0,0,1
787,0,TypeA,51600,000000000000011111111100000000000011111111110000000000011111111100000000000001111111111000000000000000011111111110000000000000000000000000000000000000000000000000000000,0,0,0,4
788,1,TypeB,40400,111111110000000000000000000000000000000000000000000000000111111100000000000000111111110000000000000000011111110000000000111111110000000000000000000000000000000000000000,1,0,0,25
789,2,TypeB,40400,111111110000000000000000000000000000000000000000000000000111111100000000000000111111110000000000000000011111110000000000111111110000000000000000000000000000000000000000,1,0,0,2
790,3,TypeC,30800,000000000000000001111100000000000001111110000000000011111100000000000000000000000001111000000000000000000111110000000000000000000000000000000000000000000000000000000000,0,0,0,44
791,4,TypeC,30800,000000000000000001111100000000000001111110000000000011111100000000000000000000000001111000000000000000000111110000000000000000000000000000000000000000000000000000000000,0,0,0,0
792,0,TypeA,51800,000011111111110000000000000001111111110000000000000000011111111100000000000000000000000000000000000000000000000000000000000000111111111000000000000000000001111111111000,0,0,0,3
