col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
2089,3,TypeC,29100,000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000111110000000000111110000000000000000011111000000000000111111000,0,0,4188854.460285146
2090,4,TypeC,29100,000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000111110000000000111110000000000000000011111000000000000111111000,0,0,4188854.460285144
2091,0,TypeA,53200,000000001111111111000000000000011111111110000000000000011111111110000000000000000000000000000000000000000111111111100000000000000000000000000000111111111000000000000000,1,0,2172222.498302771
2092,1,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000000000000111111110000000000000000011111110000000000111111110000000000000000000000000001111111100000,0,0,2466688.2167911474
2093,2,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000000000000111111110000000000000000011111110000000000111111110000000000000000000000000001111111100000,0,0,2466688.2167911474
2094,3,TypeC,31700,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000001111110000000000111110000000000000111111000000000000111111000,0,0,3197091.210681159
2095,4,TypeC,31700,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000001111110000000000111110000000000000111111000000000000111111000,0,0,3197091.210681157
2096,1,TypeB,41100,000000111111110000000000000000000000011111111000000000000000000000000000000000000001111111100000000000000111111110000000000000000000000000000000000001111111000000000000,0,0,1442184.2724598367
2097,2,TypeB,41100,000000111111110000000000000000000000011111111000000000000000000000000000000000000001111111100000000000000111111110000000000000000000000000000000000001111111000000000000,0,0,1442184.2724598367
2098,3,TypeC,30500,111111000000000000000000000001111100000000001111110000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,2813316.6463000756
2099,4,TypeC,30500,111111000000000000000000000001111100000000001111110000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,2813316.6463000737
2100,0,TypeA,52100,000000000000011111111100000000000011111111110000000000011111111100000000000000000000000000000000000000011111111110000000000000000000000000000000111111111000000000000000,0,0,3481844.858565284
2101,1,TypeB,40100,000000111111110000000000000000000000011111111000000000000000000000000000000000000001111111000000000000000111111110000000000000000000000000000000000001111111000000000000,0,0,1556623.2654446755
2102,2,TypeB,40100,000000111111110000000000000000000000011111111000000000000000000000000000000000000001111111000000000000000111111110000000000000000000000000000000000001111111000000000000,0,0,1556623.2654446755
2103,3,TypeC,29400,111111000000000001111100000000000000011110000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000000000111111000000000000000,0,0,2024501.2355736718
2104,4,TypeC,29400,111111000000000001111100000000000000011110000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000000000111111000000000000000,0,0,2024501.23557367
2105,1,TypeB,44800,000000000000000000000000000000000000000000000000000000000000011111111000000000000001111111100000000000000111111110000000000000011111111000000000011111111000000000000000,0,0,1230644.5508033428
2106,2,TypeB,44800,000000000000000000000000000000000000000000000000000000000000011111111000000000000001111111100000000000000111111110000000000000011111111000000000011111111000000000000000,0,0,1230644.5508033428
2107,3,TypeC,32300,000000000000000000000000000000000001111110000000000000000000000000000001111100000000000011111100000000000000011111100000000000000000000000000000111111000000000000000000,0,0,2069457.617107951
2108,4,TypeC,32300,000000000000000000000000000000000001111110000000000000000000000000000001111100000000000011111100000000000000011111100000000000000000000000000000111111000000000000000000,0,0,2069457.6171079492
2109,0,TypeA,52500,000000000000011111111100000000000011111111110000000000011111111110000000000000000000000000000000000000000111111111100000000000000000000000000000111111111000000000000000,0,0,2817042.5526137035
2110,1,TypeB,40400,000000000001111111000000000000000000011111111000000000000000000000000000111111100000000000000000000000000111111110000000000000000000011111111000000000000000000000000000,1,0,301166.9314324558
2111,2,TypeB,40400,000000000001111111000000000000000000011111111000000000000000000000000000111111100000000000000000000000000111111110000000000000000000011111111000000000000000000000000000,1,0,301166.9314324558
2112,3,TypeC,28600,000000000000000000000000000000000000011110000000000000000000000000001111100000000000000000000000000000000000011111100000000000000000011110000000000111111000000000000000,0,0,1562667.5492192972
2113,4,TypeC,28600,000000000000000000000000000000000000011110000000000000000000000000001111100000000000000000000000000000000000011111100000000000000000011110000000000111111000000000000000,0,0,1562667.5492192954
2114,0,TypeA,51700,000000001111111111000000000000011111111110000000000000011111111100000000000000000000000000000000000000000111111111100000000000000000011111111110000000000000000000000000,0,0,1758723.801765101
2115,1,TypeB,41100,000000111111110000000000000000000000011111111000000000000000000000000001111111100000000000000000000000000111111110000000000000000000000000001111111000000000000000000000,0,0,2258900.918759914
2116,2,TypeB,41100,000000111111110000000000000000000000011111111000000000000000000000000001111111100000000000000000000000000111111110000000000000000000000000001111111000000000000000000000,0,0,2258900.918759914
2117,3,TypeC,31000,000000000000000000000000000000000000011111000000000000000000000000000001111100000000000000000000000000000000011111100000000000000000000000000011111100000000000111111000,0,0,2250392.1769631263
2118,4,TypeC,31000,000000000000000000000000000000000000011111000000000000000000000000000001111100000000000000000000000000000000011111100000000000000000000000000011111100000000000111111000,0,0,2250392.1769631244
2119,0,TypeA,52600,000000000000011111111100000000000011111111110000000000011111111110000000000000000000000000000000000000000000000000000000000000000000011111111110000000000001111111111000,0,0,3124258.8888888843
2120,1,TypeB,44800,000000000000000000000000000000000000000000000000000000000000011111111000000000000001111111100000000000000111111110000000000000000000011111111000000000000001111111100000,0,0,304139.5202534478
2121,2,TypeB,44800,000000000000000000000000000000000000000000000000000000000000011111111000000000000001111111100000000000000111111110000000000000000000011111111000000000000001111111100000,0,0,304139.5202534478
2122,3,TypeC,32200,000000000000000000000000000000000000011111000000000000000000011111000000000000000000000000000000000000000000011111100000000000000000000000001111110000000000000111111000,0,0,1867162.7947499463
2123,4,TypeC,32200,000000000000000000000000000000000000011111000000000000000000011111000000000000000000000000000000000000000000011111100000000000000000000000001111110000000000000111111000,0,0,1867162.7947499445
2124,0,TypeA,53100,000000000000011111111100000000000011111111110000000000011111111110000000000000000000000000000000000000011111111110000000000000000000000000000000111111111000000000000000,0,0,2892674.8744059633
2125,1,TypeB,39000,000000000001111111000000000000000000011111111000000000000000011111111000000000000001111111100000000000000111111110000000000000000000000000000000000000000000000000000000,1,0,813544.6594252083
2126,2,TypeB,39000,000000000001111111000000000000000000011111111000000000000000011111111000000000000001111111100000000000000111111110000000000000000000000000000000000000000000000000000000,1,0,813544.6594252083
2127,3,TypeC,30400,000000000000000000000000000000000000000000000000000000000000000111111000000000000000000001111100000000000000011111100000000000000000000000000011111000000000000111111000,0,0,2652778.205476349
2128,4,TypeC,30400,000000000000000000000000000000000000000000000000000000000000000111111000000000000000000001111100000000000000011111100000000000000000000000000011111000000000000111111000,0,0,2652778.2054763474
2129,1,TypeB,41400,000000000000000000000000000000000000011111111000000000000000011111111000000000000001111111100000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,2101476.0262502935
2130,2,TypeB,41400,000000000000000000000000000000000000011111111000000000000000011111111000000000000001111111100000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,2101476.0262502935
2131,3,TypeC,30600,000000000000000001111100000000000000011110000000000000000000011111100000000000000000000000000000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,1487078.904729586
2132,4,TypeC,30600,000000000000000001111100000000000000011110000000000000000000011111100000000000000000000000000000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,1487078.9047295842
2133,0,TypeA,52800,000000001111111111000000000000011111111110000000000000011111111100000000000000000000000000000000000000011111111110000000000000000000000000000000111111111000000000000000,1,0,2837024.804254351
2134,3,TypeC,29300,000000000000000000000000000000000000000000001111110000000000011111100000000000000000000000000000000000000000011111000000000000000000011100000000000111111000000000000000,0,0,3056316.639511208
2135,4,TypeC,29300,000000000000000000000000000000000000000000001111110000000000011111100000000000000000000000000000000000000000011111000000000000000000011100000000000111111000000000000000,0,0,3056316.639511206
2136,1,TypeB,41400,000000111111110000000000000000000000011111111000000000000000000000000000000000000001111111000000000000000111111110000000000000000000011111111000000000000000000000000000,1,0,498787.64652637206
2137,2,TypeB,41400,000000111111110000000000000000000000011111111000000000000000000000000000000000000001111111000000000000000111111110000000000000000000011111111000000000000000000000000000,1,0,498787.64652637206
2138,3,TypeC,28600,000000000000000001111100000000000000011110000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000111111000000000000000,0,0,1898984.8200950576
2139,4,TypeC,28600,000000000000000001111100000000000000011110000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000011110000000000111111000000000000000,0,0,1898984.8200950557
2140,3,TypeC,29000,000000000000000000000000000000000000000000000000000000000000011111000000000000000000000011111100000000000111110000000000111100000000000000000000111111000000000000000000,0,0,3646719.4659425262
