col_id,emp_id,emp_type,cost,schedule_pattern
530,0,TypeA,53300,111111111000000000000000000000011111111110000000000000011111111100000000000001111111111000000000000001111111110000000000000000000000000000000000000000000000000000000000
531,1,TypeB,40400,000000111111110000000000000000011111110000000000000000000111111100000000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
532,2,TypeB,40400,000000111111110000000000000000011111110000000000000000000111111100000000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
533,3,TypeC,32800,000000001111110000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000111110000000000000111110000000000000000000000000000000111111000
534,4,TypeC,32800,000000001111110000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000111110000000000000111110000000000000000000000000000000111111000
535,0,TypeA,52500,000011111111110000000000000000011111111110000000000000011111111100000000000000000000000000000000000001111111110000000000000000000000000000000000000000000001111111111000
536,1,TypeB,41400,000000001111111100000000000000000000000000000000000000000000011111111000000000000001111111100000000000011111110000000000111111110000000000000000000000000000000000000000
537,2,TypeB,41400,000000001111111100000000000000000000000000000000000000000000011111111000000000000001111111100000000000011111110000000000111111110000000000000000000000000000000000000000
538,3,TypeC,36000,000000001111110000000000000000000011111100000000000000000000000000000000000000111111000000000000000000000000011111100000000000000000000000000000000000000000000111111000
539,4,TypeC,36000,000000001111110000000000000000000011111100000000000000000000000000000000000000111111000000000000000000000000011111100000000000000000000000000000000000000000000111111000
540,0,TypeA,56100,000000000000000000000000000001111111110000000000011111111100000000000000000000000000000000111111111100000000000000000000000011111111110000000000000000001111111111000000
541,1,TypeB,42400,111111110000000000000000000000000111111110000000000000000000011111111000000000000001111111100000000000000000000000000000000000011111111000000000000000000000000000000000
542,2,TypeB,42400,111111110000000000000000000000000111111110000000000000000000011111111000000000000001111111100000000000000000000000000000000000011111111000000000000000000000000000000000
543,3,TypeC,30900,111111000000000000000000000000000111110000000000000000000000000000000000000000000001111000000000000000000000011111100000000000000000000000000000111111000000000000000000
544,4,TypeC,30900,111111000000000000000000000000000111110000000000000000000000000000000000000000000001111000000000000000000000011111100000000000000000000000000000111111000000000000000000
545,0,TypeA,56000,000000000000000000000000000001111111110000000000011111111100000000000000000001111111111000000000000001111111110000000000000000000000000000001111111111000000000000000000
546,1,TypeB,41400,111111110000000000000000000000011111110000000000000000000000011111111000000000000001111111100000000000000000000000000000000000000000011111111000000000000000000000000000
547,2,TypeB,41400,111111110000000000000000000000011111110000000000000000000000011111111000000000000001111111100000000000000000000000000000000000000000011111111000000000000000000000000000
548,3,TypeC,31000,111111000000000000000000000001111110000000000000000000000000000000000000000000000001111000000000000000000000011111100000000000000000000000000000111111000000000000000000
549,4,TypeC,31000,111111000000000000000000000001111110000000000000000000000000000000000000000000000001111000000000000000000000011111100000000000000000000000000000111111000000000000000000
550,0,TypeA,52400,111111111000000000000000000000011111111110000000000000011111111100000000000000000000000000000000000001111111110000000000000000000000000000000000000000001111111111000000
551,1,TypeB,40400,111111100000000000000000000000000000011111110000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
