col_id,emp_id,emp_type,cost,schedule_pattern
168,8,TypeC,27600,000000000000000011111100000000001111110000000000111000000000000000000000000000000000000000000011100000000000000000000000000000000111111000000000000000000000000000000000
169,9,TypeC,27600,000000000000000011111100000000001111110000000000111000000000000000000000000000000000000000000011100000000000000000000000000000000111111000000000000000000000000000000000
170,0,TypeA,55600,000000111111111000000000000000000000000000000000111111111100000000000000000000000000000000000000000000011111111110000000000001111111111000000000000000000000011111111110
171,1,TypeA,55600,000000111111111000000000000000000000000000000000111111111100000000000000000000000000000000000000000000011111111110000000000001111111111000000000000000000000011111111110
172,2,TypeB,34900,000111111000000000000000111100000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000111110000000000
173,3,TypeB,34900,000111111000000000000000111100000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000111110000000000
174,4,TypeB,34900,000111111000000000000000111100000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000111110000000000
175,5,TypeB,34900,000111111000000000000000111100000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000111110000000000
176,6,TypeC,28600,000111111000000000000000111100000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000111110000000000
177,7,TypeC,28600,000111111000000000000000111100000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000111110000000000
178,8,TypeC,28600,000111111000000000000000111100000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000111110000000000
179,9,TypeC,28600,000111111000000000000000111100000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000111110000000000
180,0,TypeA,48800,000000000000000000000000000000000000011111111000000000000000000011111111000000000000001111111110000000000000000000000000000000001111111110000000000000000000011111111110
181,1,TypeA,48800,000000000000000000000000000000000000011111111000000000000000000011111111000000000000001111111110000000000000000000000000000000001111111110000000000000000000011111111110
182,2,TypeB,27600,000000000000000000000000000000000000011111111000000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000111100000000011110000000
183,3,TypeB,27600,000000000000000000000000000000000000011111111000000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000111100000000011110000000
184,4,TypeB,27600,000000000000000000000000000000000000011111111000000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000111100000000011110000000
185,5,TypeB,27600,000000000000000000000000000000000000011111111000000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000111100000000011110000000
186,6,TypeC,20400,000000000000000000000000000000000000011110000000000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000111000000000011100000000
187,7,TypeC,20400,000000000000000000000000000000000000011110000000000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000111000000000011100000000
188,8,TypeC,20400,000000000000000000000000000000000000011110000000000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000111000000000011100000000
189,9,TypeC,20400,000000000000000000000000000000000000011110000000000000111100000000000000000000000000000000000000000000000000000000000000000001111000000000000000111000000000011100000000
190,0,TypeA,49600,000000000000000000000000000000000011111111000000000000000000000000000000000000001111111100000000000000011111111110000000000001111111111000000000000011111111110000000000
191,1,TypeA,49600,000000000000000000000000000000000011111111000000000000000000000000000000000000001111111100000000000000011111111110000000000001111111111000000000000011111111110000000000
192,2,TypeB,28500,000000000000001111000000000000000011111110000000000000000000000000000000000000001111111000000000000000000000000011110000000000000000111110000000000000000000000000000000
193,3,TypeB,28500,000000000000001111000000000000000011111110000000000000000000000000000000000000001111111000000000000000000000000011110000000000000000111110000000000000000000000000000000
194,4,TypeB,28500,000000000000001111000000000000000011111110000000000000000000000000000000000000001111111000000000000000000000000011110000000000000000111110000000000000000000000000000000
195,5,TypeB,28500,000000000000001111000000000000000011111110000000000000000000000000000000000000001111111000000000000000000000000011110000000000000000111110000000000000000000000000000000
196,6,TypeC,22300,000000000000001110000000000000000000000000000000000000000000000000011111000000000000001110000000000000000000000000000000000000000000111110000000000000000000000000001110
197,7,TypeC,22300,000000000000001110000000000000000000000000000000000000000000000000011111000000000000001110000000000000000000000000000000000000000000111110000000000000000000000000001110
198,8,TypeC,22300,000000000000001110000000000000000000000000000000000000000000000000011111000000000000001110000000000000000000000000000000000000000000111110000000000000000000000000001110
199,9,TypeC,22300,000000000000001110000000000000000000000000000000000000000000000000011111000000000000001110000000000000000000000000000000000000000000111110000000000000000000000000001110
200,0,TypeA,49000,000000000000000000000000000000000000000000000000000000000111111111000000000000111111111000000000000000011111111110000000000000000000111111110000000000000000011111111110
201,1,TypeA,49000,000000000000000000000000000000000000000000000000000000000111111111000000000000111111111000000000000000011111111110000000000000000000111111110000000000000000011111111110
202,2,TypeB,23000,000000000000000000000000000000111110000000000000000000000000011111000000000000111100000000000011110000000000111110000000000000000000000000000000000000000000000000000000
203,3,TypeB,23000,000000000000000000000000000000111110000000000000000000000000011111000000000000111100000000000011110000000000111110000000000000000000000000000000000000000000000000000000
204,4,TypeB,23000,000000000000000000000000000000111110000000000000000000000000011111000000000000111100000000000011110000000000111110000000000000000000000000000000000000000000000000000000
205,5,TypeB,23000,000000000000000000000000000000111110000000000000000000000000011111000000000000111100000000000011110000000000111110000000000000000000000000000000000000000000000000000000
206,6,TypeC,24300,000000000000000000000000000000111110000000000000000000000000011111000000000000111000000000000011100000000000111110000000000000000000000000000000000000000000000000000000
207,7,TypeC,24300,000000000000000000000000000000111110000000000000000000000000011111000000000000111000000000000011100000000000111110000000000000000000000000000000000000000000000000000000
208,8,TypeC,24300,000000000000000000000000000000111110000000000000000000000000011111000000000000111000000000000011100000000000111110000000000000000000000000000000000000000000000000000000
209,9,TypeC,24300,000000000000000000000000000000111110000000000000000000000000011111000000000000111000000000000011100000000000111110000000000000000000000000000000000000000000000000000000
210,0,TypeA,49000,000000000000000000000000111111111000000000000000111111110000000000000000000000000011111111000000000000000000111111111000000000001111111110000000000000000000000000000000
211,1,TypeA,49000,000000000000000000000000111111111000000000000000111111110000000000000000000000000011111111000000000000000000111111111000000000001111111110000000000000000000000000000000
212,2,TypeB,30000,000000000000000000000000111100000000000000000000111111100000000001111111000000000011111110000000000000000000000011111000000000000000000000000000000000000000000000000000
213,3,TypeB,30000,000000000000000000000000111100000000000000000000111111100000000001111111000000000011111110000000000000000000000011111000000000000000000000000000000000000000000000000000
214,4,TypeB,30000,000000000000000000000000111100000000000000000000111111100000000001111111000000000011111110000000000000000000000011111000000000000000000000000000000000000000000000000000
