col_id,emp_id,emp_type,cost,schedule_pattern
320,0,TypeA,48000,000000000011111111100000000000000000011111111000000000000000000000000000000000000000000000000000000000111111111100000000000000011111111000000000000000111111111100000000
321,1,TypeA,48000,000000000011111111100000000000000000011111111000000000000000000000000000000000000000000000000000000000111111111100000000000000011111111000000000000000111111111100000000
322,2,TypeB,33000,000000000000011111100000000000000000011111111000000000000000000000000000000111111000000000001111110000000000001111111000000000000000000000000000000000000000000000000000
323,3,TypeB,33000,000000000000011111100000000000000000011111111000000000000000000000000000000111111000000000001111110000000000001111111000000000000000000000000000000000000000000000000000
324,4,TypeB,33000,000000000000011111100000000000000000011111111000000000000000000000000000000111111000000000001111110000000000001111111000000000000000000000000000000000000000000000000000
325,5,TypeB,33000,000000000000011111100000000000000000011111111000000000000000000000000000000111111000000000001111110000000000001111111000000000000000000000000000000000000000000000000000
326,6,TypeC,25800,000000000000011111100000000000000000000000011100000000000000000000000000000111111000000000001110000000000000000000000000000000000000000000000000000000000000000111111000
327,7,TypeC,25800,000000000000011111100000000000000000000000011100000000000000000000000000000111111000000000001110000000000000000000000000000000000000000000000000000000000000000111111000
328,8,TypeC,25800,000000000000011111100000000000000000000000011100000000000000000000000000000111111000000000001110000000000000000000000000000000000000000000000000000000000000000111111000
329,9,TypeC,25800,000000000000011111100000000000000000000000011100000000000000000000000000000111111000000000001110000000000000000000000000000000000000000000000000000000000000000111111000
330,0,TypeA,49000,000000001111111111000000000000001111111110000000000000111111110000000000000000111111111000000000000000000000000000000000000000011111111110000000000000000000000000000000
331,1,TypeA,49000,000000001111111111000000000000001111111110000000000000111111110000000000000000111111111000000000000000000000000000000000000000011111111110000000000000000000000000000000
332,2,TypeB,33100,001111111100000000000000000000000000011110000000000000000000011111110000000000111110000000000000000000000000000000000000000000011111110000000000000000000000000000000000
333,3,TypeB,33100,001111111100000000000000000000000000011110000000000000000000011111110000000000111110000000000000000000000000000000000000000000011111110000000000000000000000000000000000
334,4,TypeB,33100,001111111100000000000000000000000000011110000000000000000000011111110000000000111110000000000000000000000000000000000000000000011111110000000000000000000000000000000000
335,5,TypeB,33100,001111111100000000000000000000000000011110000000000000000000011111110000000000111110000000000000000000000000000000000000000000011111110000000000000000000000000000000000
336,6,TypeC,15000,000000000000000000000000000000111000000000000000000000000000000001110000000000111000000000000000000000000000000000000000000000111000000000000000111000000000000000000000
337,7,TypeC,15000,000000000000000000000000000000111000000000000000000000000000000001110000000000111000000000000000000000000000000000000000000000111000000000000000111000000000000000000000
