col_id,emp_id,emp_type,cost,schedule_pattern
6782,2,TypeB,24000,000000111110000000000000000000000000111100000000000000000000011110000000000000000011110000000000000000011111110000000000000000000000000000000000000000000000000000000000
6783,3,TypeB,24000,000000111110000000000000000000000000111100000000000000000000011110000000000000000011110000000000000000011111110000000000000000000000000000000000000000000000000000000000
6784,4,TypeB,24000,000000111110000000000000000000000000111100000000000000000000011110000000000000000011110000000000000000011111110000000000000000000000000000000000000000000000000000000000
6785,5,TypeB,24000,000000111110000000000000000000000000111100000000000000000000011110000000000000000011110000000000000000011111110000000000000000000000000000000000000000000000000000000000
6786,6,TypeC,25700,000000111110000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000011110000000000000000000000000011111100000000000000000000001111000
6787,7,TypeC,25700,000000111110000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000011110000000000000000000000000011111100000000000000000000001111000
6788,8,TypeC,25700,000000111110000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000011110000000000000000000000000011111100000000000000000000001111000
6789,9,TypeC,25700,000000111110000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000011110000000000000000000000000011111100000000000000000000001111000
6790,0,TypeA,49000,000000000111111110000000000000111111111100000000000000000000000000000000000000000000000000000000000000111111110000000000000000000011111111110000000000000000111111111100
6791,1,TypeA,49000,000000000111111110000000000000111111111100000000000000000000000000000000000000000000000000000000000000111111110000000000000000000011111111110000000000000000111111111100
6792,2,TypeB,29200,000000000000000000000000000000000000111111100000000000000000011110000000000000000011111000000000000000111111110000000000000000000011110000000000000000000000000000000000
6793,3,TypeB,29200,000000000000000000000000000000000000111111100000000000000000011110000000000000000011111000000000000000111111110000000000000000000011110000000000000000000000000000000000
6794,4,TypeB,29200,000000000000000000000000000000000000111111100000000000000000011110000000000000000011111000000000000000111111110000000000000000000011110000000000000000000000000000000000
6795,5,TypeB,29200,000000000000000000000000000000000000111111100000000000000000011110000000000000000011111000000000000000111111110000000000000000000011110000000000000000000000000000000000
6796,6,TypeC,25100,000000000000000000000000000111110000000000000000000111111000000000000000000000000000000000000011100000000000000000000000000000000000011111100000000000000000111000000000
6797,7,TypeC,25100,000000000000000000000000000111110000000000000000000111111000000000000000000000000000000000000011100000000000000000000000000000000000011111100000000000000000111000000000
6798,8,TypeC,25100,000000000000000000000000000111110000000000000000000111111000000000000000000000000000000000000011100000000000000000000000000000000000011111100000000000000000111000000000
6799,9,TypeC,25100,000000000000000000000000000111110000000000000000000111111000000000000000000000000000000000000011100000000000000000000000000000000000011111100000000000000000111000000000
6800,0,TypeA,43500,000000000111111111000000000000000000000000000000000000000000111111110000000000000000000000000000000000000111111111000000000000111111110000000000000000001111111100000000
6801,1,TypeA,43500,000000000111111111000000000000000000000000000000000000000000111111110000000000000000000000000000000000000111111111000000000000111111110000000000000000001111111100000000
6802,2,TypeB,34000,000001111111000000000000000000000000111100000000000000111111110000000000000000000000011111110000000000000000011111111000000000000000000000000000000000000000000000000000
6803,3,TypeB,34000,000001111111000000000000000000000000111100000000000000111111110000000000000000000000011111110000000000000000011111111000000000000000000000000000000000000000000000000000
6804,4,TypeB,34000,000001111111000000000000000000000000111100000000000000111111110000000000000000000000011111110000000000000000011111111000000000000000000000000000000000000000000000000000
6805,5,TypeB,34000,000001111111000000000000000000000000111100000000000000111111110000000000000000000000011111110000000000000000011111111000000000000000000000000000000000000000000000000000
6806,6,TypeC,24800,000001111100000000000000000111110000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000111000000000000000000000001111110000000000
6807,7,TypeC,24800,000001111100000000000000000111110000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000111000000000000000000000001111110000000000
6808,8,TypeC,24800,000001111100000000000000000111110000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000111000000000000000000000001111110000000000
6809,9,TypeC,24800,000001111100000000000000000111110000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000111000000000000000000000001111110000000000
6810,0,TypeA,49200,000000111111111100000000000000111111111000000000000000000000000000000000000001111111111000000000000000000000000000000000000000111111110000000000000000001111111100000000
6811,1,TypeA,49200,000000111111111100000000000000111111111000000000000000000000000000000000000001111111111000000000000000000000000000000000000000111111110000000000000000001111111100000000
6812,2,TypeB,30000,000000111111000000000000000000000111111000000000000000001111110000000000000000001111111000000000000000000000011111000000000000000000000000000000000000000000000000000000
6813,3,TypeB,30000,000000111111000000000000000000000111111000000000000000001111110000000000000000001111111000000000000000000000011111000000000000000000000000000000000000000000000000000000
6814,4,TypeB,30000,000000111111000000000000000000000111111000000000000000001111110000000000000000001111111000000000000000000000011111000000000000000000000000000000000000000000000000000000
6815,5,TypeB,30000,000000111111000000000000000000000111111000000000000000001111110000000000000000001111111000000000000000000000011111000000000000000000000000000000000000000000000000000000
6816,6,TypeC,20100,000000000000000000001110000000000000111000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000111000
6817,7,TypeC,20100,000000000000000000001110000000000000111000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000111000
6818,8,TypeC,20100,000000000000000000001110000000000000111000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000111000
6819,9,TypeC,20100,000000000000000000001110000000000000111000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000111000
6820,0,TypeA,42700,000000111111110000000000000000000000000000000000000000000000111111110000000000000000000000000000000000000111111110000000000000111111110000000000000000000000011111111000
6821,1,TypeA,42700,000000111111110000000000000000000000000000000000000000000000111111110000000000000000000000000000000000000111111110000000000000111111110000000000000000000000011111111000
6822,2,TypeB,31200,000000111111110000000000000000000000000000000000000000000000111100000000000000001111110000000000000000111111110000000000000000000000011110000000000000000000000000000000
6823,3,TypeB,31200,000000111111110000000000000000000000000000000000000000000000111100000000000000001111110000000000000000111111110000000000000000000000011110000000000000000000000000000000
6824,4,TypeB,31200,000000111111110000000000000000000000000000000000000000000000111100000000000000001111110000000000000000111111110000000000000000000000011110000000000000000000000000000000
6825,5,TypeB,31200,000000111111110000000000000000000000000000000000000000000000111100000000000000001111110000000000000000111111110000000000000000000000011110000000000000000000000000000000
6826,6,TypeC,23700,111000000000000000000000000111100000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000011110000000000000001111110000000000
6827,7,TypeC,23700,111000000000000000000000000111100000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000011110000000000000001111110000000000
6828,8,TypeC,23700,111000000000000000000000000111100000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000011110000000000000001111110000000000
6829,9,TypeC,23700,111000000000000000000000000111100000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000011110000000000000001111110000000000
6830,0,TypeA,44700,000000000111111110000000000000000000000000000000000000000000000000000000000000000011111111110000000000011111111000000000000000111111110000000000000000111111110000000000
6831,1,TypeA,44700,000000000111111110000000000000000000000000000000000000000000000000000000000000000011111111110000000000011111111000000000000000111111110000000000000000111111110000000000
6832,2,TypeB,30000,000000000111111000000000000000000000111100000000000000001111111000000000000000000011111000000000000000011111111000000000000000000000000000000000000000000000000000000000
6833,3,TypeB,30000,000000000111111000000000000000000000111100000000000000001111111000000000000000000011111000000000000000011111111000000000000000000000000000000000000000000000000000000000
6834,4,TypeB,30000,000000000111111000000000000000000000111100000000000000001111111000000000000000000011111000000000000000011111111000000000000000000000000000000000000000000000000000000000
6835,5,TypeB,30000,000000000111111000000000000000000000111100000000000000001111111000000000000000000011111000000000000000011111111000000000000000000000000000000000000000000000000000000000
6836,6,TypeC,21500,000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000011110000000000000000000111000000000000000001111100000000001111100
6837,7,TypeC,21500,000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000011110000000000000000000111000000000000000001111100000000001111100
6838,8,TypeC,21500,000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000011110000000000000000000111000000000000000001111100000000001111100
6839,9,TypeC,21500,000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000011110000000000000000000111000000000000000001111100000000001111100
6840,0,TypeA,43100,000000000111111111000000000000000111111110000000000000001111111100000000000000000000000000000000000000000000000000000000000000111111110000000000000000111111110000000000
6841,1,TypeA,43100,000000000111111111000000000000000111111110000000000000001111111100000000000000000000000000000000000000000000000000000000000000111111110000000000000000111111110000000000
6842,2,TypeB,25500,000000000000000000000000000000000000111110000000000000000000111100000000000000000011111000000000000000000000011111000000000000000000000000000000000000000111110000000000
6843,3,TypeB,25500,000000000000000000000000000000000000111110000000000000000000111100000000000000000011111000000000000000000000011111000000000000000000000000000000000000000111110000000000
6844,4,TypeB,25500,000000000000000000000000000000000000111110000000000000000000111100000000000000000011111000000000000000000000011111000000000000000000000000000000000000000111110000000000
6845,5,TypeB,25500,000000000000000000000000000000000000111110000000000000000000111100000000000000000011111000000000000000000000011111000000000000000000000000000000000000000111110000000000
6846,6,TypeC,22400,000000000000000000000000000000000000001110000000000000000000000000011100000000000000000000000001111000000000000000000000000000000000011111100000000000111100000000000000
